"","0 zero a","1 control a","2 control a","3 control a","4 control a","5 control a","6 control a","7 control a","8 control a","9 control a","10 control a","11 control a","12 control a","13 control a","0 zero b","1 control b","2 control b","3 control b","4 control b","5 control b","6 control b","7 control b","8 control b","9 control b","10 control b","11 control b","12 control b","13 control b","0 zero c","1 control c","2 control c","3 control c","4 control c","5 control c","6 control c","7 control c","8 control c","9 control c","10 control c","11 control c","12 control c","13 control c","0 zero d","1 control d","2 control d","3 control d","4 control d","5 control d","6 control d","7 control d","8 control d","9 control d","10 control d","11 control d","12 control d","13 control d","1 drought a","2 drought a","3 drought a","4 drought a","5 drought a","6 drought a","7 drought a","8 drought a","9 drought a","10 drought a","11 drought a","12 drought a","13 drought a","1 drought b","2 drought b","3 drought b","4 drought b","5 drought b","6 drought b","7 drought b","8 drought b","9 drought b","10 drought b","11 drought b","12 drought b","13 drought b","1 drought c","2 drought c","3 drought c","4 drought c","5 drought c","6 drought c","7 drought c","8 drought c","9 drought c","10 drought c","11 drought c","12 drought c","13 drought c","1 drought d","2 drought d","3 drought d","4 drought d","5 drought d","6 drought d","7 drought d","8 drought d","9 drought d","10 drought d","11 drought d","12 drought d","13 drought d"
"AT1G43700",3.63366369686663,3.61663999717192,3.57110641407431,3.59888920676408,3.59938921247703,3.58995519451843,3.60529282605961,3.62692968642004,3.56313371911268,3.64620874891493,3.64524051264527,3.63078985935564,3.628423667147,3.67967150780797,3.62083270321495,3.60284878617886,3.60137561781212,3.57774301431252,3.59502618406585,3.6231059930332,3.58502261176222,3.60123297326703,3.62701142849312,3.69096456760672,3.61609887330095,3.60282503733049,3.61950691771513,3.62622885003042,3.60295565115891,3.60130429730255,3.60357293832008,3.56387807770174,3.561228364735,3.58736499093646,3.61053471432837,3.62922837482055,3.6156517047923,3.62506003228478,3.62117275268344,3.61511021003753,3.65576396832137,3.62018756157274,3.64302495801344,3.54626478283935,3.63175620060602,3.58940396668385,3.60198169983264,3.61483938642523,3.62894852740575,3.65244060329234,3.62387856439317,3.62158305050188,3.63934794472206,3.67294574983988,3.60484229507773,3.6538167174525,3.63452357134963,3.61190416735208,3.57635282596929,3.62910011816038,3.54105633551629,3.54589425615507,3.57553017087388,3.61613417017562,3.63632300050538,3.67040981930041,3.66380001553176,3.64741813116786,3.72772445248928,3.61396769581111,3.67720377273297,3.67861281433883,3.54218374596298,3.60435603801526,3.61067644217977,3.61288323739496,3.59250487713945,3.62005849861789,3.64125699872677,3.67086299109063,3.69527005769574,3.701881692315,3.58824090416763,3.66189778306258,3.61180976403834,3.55638036421059,3.60780373597491,3.57461017736135,3.58778501569815,3.63205877682427,3.63430284166251,3.64810875183745,3.6263924089757,3.67265162932838,3.69145599820966,3.6131544284313,3.60918760487043,3.63878052670059,3.60097142163137,3.61351986614559,3.63348933549578,3.63591687392631,3.61631064159654,3.66629076474585,3.69072996215656,3.69962936184295,3.72690749043379,3.67374861977437
"AT1G04530",3.4975101790838,3.38512727994619,3.36709144649059,3.37316096720846,3.48233202074738,3.49432599922688,3.43063319086565,3.46650966383229,3.46778811688645,3.51569983828404,3.49680745065816,3.48598061271605,3.51805667909742,3.40273581799746,3.55128221441294,3.48397051614313,3.43773376547874,3.49758681966327,3.5101770822187,3.3747473864078,3.50008817573822,3.48453775007978,3.46550436962951,3.40725756548085,3.44697078255817,3.45129025178961,3.49743353443273,3.43853239359868,3.50460768137803,3.5110378485972,3.44113816882894,3.42394115202621,3.47205879835683,3.45107920225549,3.43283917767973,3.43726769483231,3.47317646144774,3.45396526539641,3.44898021792578,3.3901311145225,3.27348605081979,3.45380727437168,3.47955394117337,3.45920863944578,3.44506452174342,3.47034162927919,3.47811758023564,3.50205048900652,3.38512727994619,3.37458047703852,3.45852637143624,3.47701669655578,3.41717741190639,3.41877014825716,3.41272733859164,3.31304118938333,3.39259219566615,3.38780366453333,3.50604331904484,3.447936189646,3.4794245978847,3.50842865253186,3.43673485823229,3.4352418679526,3.47224080252537,3.36192272514341,3.40750231591721,3.34298134694144,3.25970636035055,3.49022353395738,3.38251509088162,3.41101941345205,3.45221323066205,3.38384250813242,3.40924156703658,3.46031008356594,3.45411007530487,3.45052505029048,3.37992588074241,3.25665744669732,3.3099124843141,3.28948628816709,3.43800002397664,3.39624170719239,3.45169907242434,3.43134214836507,3.45399159555183,3.49928464129309,3.47819525793917,3.44691786486603,3.50493813164961,3.41638038385205,3.38007831592205,3.21504019094179,3.27946683828936,3.45247683049119,3.45430751994023,3.45920863944578,3.48282247433957,3.46647050963743,3.42956240608312,3.48073043250549,3.53576682027496,3.37926052050115,3.41391897713882,3.35636921371623,3.34533959760969,3.36735708597769
"AT4G18590",3.39689928352096,3.41455501745512,3.38780366453333,3.38128337250378,3.44283736265457,3.42634527496895,3.45671417120486,3.42103474332789,3.42639895265028,3.34373470138129,3.49109628446021,3.44816091776604,3.43364051912888,3.41792000781197,3.45305658063644,3.36394199090941,3.42505641110459,3.51403386476875,3.44278429312942,3.4623664831444,3.49868488746961,3.43425457961413,3.45086812184275,3.40780139896326,3.49637286545606,3.4395433549802,3.39644723199354,3.42974985080022,3.41897248883199,3.40358131761081,3.40816837070811,3.57436797626605,3.48133769537092,3.45002349122488,3.38974576092671,3.42032070125151,3.33084518962342,3.53673677456944,3.49223776372054,3.55288116386146,3.57296240751327,3.45859198815186,3.39847350863555,3.44580614472226,3.48949155669908,3.48194470273327,3.50193588176626,3.38175404074241,3.42857122208527,3.45760742391971,3.4867272426882,3.46175118041937,3.48891341746832,3.43115491042936,3.53164346133736,3.56298724269714,3.42096739596325,3.46443302580812,3.49340396112468,3.49683301041723,3.48756352426582,3.50418815469608,3.44485255942229,3.41505553285415,3.34051954297299,3.40508017921352,3.4243846715381,3.36207707435258,3.39253724527513,3.43803995851336,3.40311771789234,3.41661008116505,3.54311226856675,3.53729606709084,3.42189651204225,3.44579290479732,3.38845132052676,3.48295151336731,3.23164898077846,3.47784567533274,3.49132721830451,3.42476088422808,3.39526849232132,3.39925314049383,3.4618690246616,3.47026352755543,3.47348821295466,3.4851949468335,3.47270870783917,3.43907786865949,3.42228683158326,3.3364547869943,3.41608307420836,3.49203262054238,3.43590857239018,3.42962935342073,3.41839236990539,3.4358152523145,3.45167270039518,3.44552808077916,3.43905126490428,3.44441528875835,3.42355127986369,3.37277105339112,3.36141746678921,3.41031396562593,3.37856711045748,3.34410412770563
"AT5G24890",3.54778294810711,3.4817122620033,3.50206322258235,3.48066581502771,3.49775286028628,3.51960480410718,3.54896674854043,3.56450011565451,3.45599128260225,3.48169934753129,3.52159101801106,3.52545503479603,3.48070458586167,3.58651256487982,3.504531412873,3.44699724067639,3.49149398087216,3.45853949501812,3.47575936682389,3.55968758550793,3.50639883152745,3.50053439045643,3.53124420299953,3.55525172517546,3.49168637526977,3.50402285310783,3.54439883182891,3.52573064038638,3.51680941947123,3.4858132115963,3.50774390717338,3.49180179959405,3.49232750468913,3.49092947591344,3.55856153180046,3.52724553072632,3.5228467038509,3.54551127858188,3.49005662446431,3.52983343734078,3.55700564261901,3.53419859216575,3.52654462218539,3.42527130172531,3.50525580093216,3.49947599961551,3.48541394590701,3.50550988600518,3.52460282994677,3.52980845560847,3.4601790033528,3.51223953058687,3.49834023524909,3.53325185192897,3.50119708330078,3.60596835884146,3.53356334821451,3.49394188829589,3.49985864013217,3.51429903472804,3.48315795180808,3.49295553521573,3.47417642564478,3.55342194559768,3.48622524095587,3.49593814930375,3.49234032437183,3.56613321292951,3.57810545193775,3.49582305545168,3.51108846592374,3.52502899529643,3.48175100472574,3.50350139323239,3.50675425642538,3.46564802598228,3.5181951969621,3.51297269727549,3.46770987679961,3.54657348239951,3.55273364274599,3.50983516484108,3.51306115771818,3.51073410733793,3.42877219279602,3.49024921062709,3.47776797880418,3.48918324460767,3.48601924098538,3.51814482836826,3.46763163246943,3.50305609538433,3.52600619333641,3.60252814373553,3.52416399878694,3.50529391654599,3.56199813771312,3.50554799490683,3.48324825933789,3.4936857575147,3.47734057308558,3.50994914630431,3.46105701345107,3.50182126542091,3.52713290767414,3.55961417400753,3.5543801062302,3.53707237610026
"AT5G43380",3.16178290183716,3.24885509588981,3.15360593860347,3.31225129768603,3.18659722004489,3.1670511779072,3.28048275904282,3.19789369154558,3.15502381763653,3.23088238365523,3.22393991201816,3.14237259089004,3.22921566554987,3.14403331349391,3.19753046359121,3.21267983229788,3.22910489280166,3.20270920899527,3.15263125036411,3.17474675725268,3.22810139659467,3.22253565323376,3.10594286053774,3.29060281280482,3.21274052228079,3.27287869545864,3.24747792999737,3.24191948386101,3.20804273424922,3.19068596609884,3.20595703057531,3.18576349198504,3.2174726963846,3.22491544545319,3.13941055486358,3.25427203094254,3.23338806008068,3.23273442444342,3.28153208953353,3.21547980469382,3.08245224162947,3.27927218701824,3.18130136492636,3.27437349374739,3.14847373491829,3.19206472731793,3.20700728976833,3.2258641054264,3.21149508832153,3.23534566010182,3.2321388365289,3.23087470025972,3.16890513655203,3.18024335855203,3.22792586695535,3.09563416443146,3.23413646204146,3.21549533629855,3.10315853714492,3.21496095301449,3.21788831116454,3.20014963109369,3.22813526827736,3.15995365884596,3.25162518184082,3.2959933208954,3.30436063155138,3.30386986380191,3.28090139538197,3.23218336062334,3.37008056273169,3.22226824116903,3.18492610901584,3.27070982855332,3.25100552050691,3.22586256339608,3.20122922255947,3.24452481806001,3.26789380568517,3.23172884322002,3.33902333337275,3.30650286329321,3.20952510867955,3.23257020181282,3.22409585643218,3.25743913760442,3.22589186169034,3.27822567212683,3.21556056721257,3.26169327852971,3.27258163991169,3.19426674725644,3.31908173695365,3.1198026959261,3.38322043336566,3.20234562420404,3.17193215665906,3.20166992809484,3.26085218280644,3.23908484314705,3.23051353450533,3.16857946179684,3.22190336788546,3.38933276782072,3.27569544223371,3.33266497433974,3.32319710823933,3.32465221503124
"AT5G28910",3.25138431822482,3.29867151088564,3.18662732668292,3.19997537710989,3.17011734795828,3.19994711772376,3.18359290631812,3.15670887547048,3.0992194482335,3.07750621548369,3.06859170960286,3.1412055125896,3.15143997181909,3.09704439394463,3.16586371434003,3.29359708313237,3.22578545977848,3.21688163486859,3.27843235951126,3.12457462949506,3.18744947038755,3.18404538105292,3.22080664658139,3.08722180618002,3.09109047354168,3.15633836393949,3.10622099755738,3.19152475103375,3.18339440770816,3.22830307533921,3.2330137134616,3.36941064531651,3.15455242621885,3.18549393309328,3.2225341076417,3.15277400793586,3.07676943007085,3.18406919158207,3.13746581645496,3.21296769801245,3.18850062474259,3.2049028770615,3.10500920153248,3.22334840524388,3.16254520802118,3.15636263616624,3.12097726024348,3.20534089786826,3.26504976495229,3.22242745779057,3.15645486690383,3.17043786850811,3.07214697073838,3.22935565782845,3.12432317159329,3.20622435656365,3.27458669701038,3.24345430568942,3.20784288731153,3.15796046823391,3.25250346310216,3.34418936650199,3.20589605455266,3.30559703489869,3.08420886730377,3.1684093758066,3.1856651881062,3.19513968405577,3.23288481755619,3.19909750773471,3.37151704475834,3.30588591151414,3.26192039560545,3.38381486606005,3.2073103474264,3.23635178610316,3.25339180024669,3.23904358755572,3.13832955802248,3.24031280267148,3.31283649794133,3.35005871430109,3.25472403693912,3.11247662279441,3.09455194155504,3.2964148233777,3.23624768384352,3.26015666720327,3.19653780314247,3.1636774479425,3.14606049285628,3.17725288338238,3.2165107403634,3.27268166041834,3.19917605090237,3.25645969326865,3.22614010230469,3.23819223667079,3.31852943336093,3.40340407648532,3.31498068684335,3.14312235726767,3.23102682387549,3.13196476010374,3.1181570300068,3.28096670357275,3.14447062929948,3.1748521980306
"AT3G52430",3.76900999828147,3.54243141042848,3.58622430692219,3.73691870581544,3.6892320568804,3.64702663265485,3.62792195554206,3.8074373594189,3.59221781411272,3.83395266116246,3.87765591897716,3.65125839088427,3.84332061451525,3.67099891487449,3.82170001206337,3.63497654229931,3.68929916053589,3.6023380997655,3.65498538333731,3.79597469420667,3.79569422946584,3.61167994939472,3.56152166001598,3.81745953814665,3.65236028943435,3.55954075877139,3.78259727722652,3.70571255405608,3.67746313972178,3.70236941883786,3.57797256871381,3.58472203150802,3.68489726469509,3.56708297126829,3.54577072611014,3.57971116302163,3.75659635050171,3.71083397892643,3.84626262678182,3.80847772616168,4.00192831534358,3.48591622996869,3.75189213840431,3.82763613618939,3.62963638835331,3.73758942487772,3.68401078162731,3.52985841864051,3.87073952498894,3.69940726696026,3.59208622446715,3.58125482322536,3.53389968867811,3.63174456179176,3.85559110771045,3.67292312731386,3.5666690509128,3.54204751238231,3.58372365573066,3.64923605510493,3.75574217934539,3.58861270651379,3.53125668149523,3.53054523492493,3.80693235663124,3.56660817025479,3.52752079451363,3.54693149115674,3.56025028294239,3.75330501333656,3.52249522196778,3.60954222933022,3.69476878347516,3.53531892902125,3.72762644146572,3.74081965089482,3.60429672715981,3.57940947399093,3.7315851412839,3.54826398419108,3.56651075585788,3.55326219027243,3.6199411586389,3.60208862905744,3.63910479289617,3.60098331137083,3.63970680824918,3.7486329721913,3.52834627089658,3.56770362921738,3.55887985347544,3.86595839412015,3.51607820047894,3.53060765655867,3.51911411504084,3.61370844294828,3.64022758038813,3.60376281970704,3.73726492233297,3.64430624042323,3.5573610722618,3.73117237786382,3.80215184874899,3.49607880709938,3.67125939967088,3.65231439379373,3.53099461041718,3.52838378133024
"AT3G56060",3.50264884561047,3.43793346395887,3.56382927906687,3.37001079418006,3.53378758390248,3.51126561258255,3.45530749100671,3.52738316918496,3.46956042171122,3.48042024221384,3.46349167726237,3.49924636658261,3.35366204474506,3.49765068370287,3.55501852663502,3.55220490150926,3.535779259714,3.51703627416748,3.54601777562371,3.41540714252455,3.44420323102272,3.54523942635671,3.56855507815669,3.4588150626644,3.47661498865513,3.44035427232892,3.49537538094463,3.49976936642191,3.50712228278311,3.50412457940354,3.53710966034068,3.47620020507868,3.52461536601876,3.4958358441109,3.46248427713938,3.52413891868853,3.57446486158354,3.50503979343058,3.41160250408996,3.53184304907917,3.51337704360008,3.47230579845004,3.60170840024619,3.42867840994823,3.53610264748736,3.52497886472992,3.51068347757688,3.44186853640435,3.50053439045643,3.43430796382827,3.48415102386114,3.46487733809154,3.43781364818791,3.53924568045209,3.44678556214312,3.57247741094074,3.50020292984787,3.48381577726426,3.54201035553661,3.50818776066619,3.46303385531749,3.48479550997915,3.44588558172038,3.46871363587606,3.45154083301783,3.41692078991942,3.38871305640431,3.38212769734158,3.32003836998388,3.40841296668997,3.41238862530566,3.51516996445017,3.4934680105922,3.47811758023564,3.43562859405209,3.44853098190579,3.31125751089929,3.47325440564029,3.38718329579922,3.44660031794549,3.37388481340543,3.35316800251757,3.51122765441532,3.54667225230984,3.60252814373553,3.37535922227204,3.50177032189998,3.38395307112596,3.54248093822006,3.45177818561949,3.50261066004956,3.41490674911606,3.40409928223868,3.4918659202286,3.40010068301548,3.48160894299005,3.55176208534836,3.49572074209661,3.39850087127264,3.52742070466755,3.56004235510864,3.55522717973568,3.52497886472992,3.44678556214312,3.50519227267125,3.46302077255547,3.52814619877729,3.43118166019371
"AT5G52200",3.4716817166649,3.46982087123865,3.4589593866181,3.49239160196348,3.44720888815581,3.49857001254426,3.50369219310054,3.50946782996765,3.53295275220708,3.44842525898028,3.53569218138825,3.47268271708035,3.49951426823438,3.45412323912127,3.51086067396762,3.50434072396874,3.47248777146274,3.48543970831846,3.48728052938373,3.50683040751271,3.4786224105655,3.46082118263062,3.50282703153218,3.55721400854701,3.52548009202545,3.51460202644204,3.52743321627806,3.49532420929748,3.49717802285087,3.4857616996514,3.48628960991487,3.47813052681001,3.47516272410637,3.48062704315179,3.442107485509,3.48440885285824,3.43468159802677,3.49200697559395,3.53095716780522,3.48809077573846,3.55288116386146,3.4906599752045,3.51805667909742,3.51021506803681,3.49418517042633,3.50189767732956,3.47973500229822,3.46234030539491,3.48487282896951,3.48007119839789,3.53406160242112,3.4741504613143,3.53956829222829,3.47259174573693,3.52854631527383,3.49499154934227,3.50165569240028,3.49771454491552,3.47005523561893,3.4905701304462,3.48734485127701,3.4764724202512,3.4576730824433,3.49071131255439,3.42301335221492,3.47047178942371,3.48144103381077,3.47612241988015,3.50091675040024,3.47937285732214,3.49278894151482,3.48749921212145,3.50225421273424,3.47825998616409,3.5409199954277,3.51075942155217,3.49222494312646,3.49132721830451,3.36834930613607,3.51859808241889,3.5131117041074,3.51024039135992,3.47183776242229,3.51500591643373,3.5278960696042,3.44779075867719,3.46730556874202,3.48172517635972,3.46974274131729,3.5036285959482,3.47208480035814,3.41487969587872,3.49874870292042,3.54577072611014,3.52979596458009,3.50729991708444,3.47916587651375,3.4756945263059,3.46913057716925,3.48350624970721,3.50332329058614,3.51040498212646,3.50238152545689,3.47954100736632,3.49064714058158,3.5023051391715,3.49762513842628,3.47679641897715
"AT3G22730",3.1036453426292,3.095229059048,3.04643692755626,3.05938469888036,3.10683070073221,3.03366086141583,3.0540722336873,3.01326214457276,3.06004565381873,3.00822332456597,3.01494974654006,3.07826483085518,3.02364037450304,3.01835821273847,3.03927704041764,3.07431189947534,3.0063231608694,3.04619941843086,3.0696832650705,3.02904466814361,2.96128808034919,2.98382542202481,3.08388902113937,3.03309169428644,2.98852109632758,3.04064173402943,3.03962096663955,3.03922614641092,3.02505715185491,3.03482492810373,3.11758534048898,3.03045615080716,3.05367961160593,3.07537859856324,3.05740174829143,2.99894644802688,3.05393673902583,3.01364626985349,2.98574632327612,3.03934899095001,3.07247800552366,3.06475526535901,3.06006468206792,3.0283109998418,3.06090859195631,3.04306447866494,3.09265736427416,3.10735142439877,3.04015424107902,3.07020210888769,3.05115977150697,3.04983809667881,3.08401152379348,3.06153601638461,3.00949229449095,3.05632340364753,3.06444659795889,3.05732722627868,3.06179174750932,3.032305416223,3.04431542475544,3.00395297400871,3.03059916522741,3.14472838771234,3.09415160045022,3.04429968531972,3.0953759228936,3.12348079922224,3.12458951707548,3.07714556244632,3.15943059170322,3.09895511244876,3.08470550908661,3.11704169296471,3.0395700847643,3.05364138604975,3.06053166042833,3.08189859757036,3.06324061026782,3.11809887427308,3.09845998392362,3.07726180170738,3.02500043657074,3.07241283369543,3.06785723833819,3.00659604834543,2.99490189616687,3.02137845092801,3.0196752305637,3.07693015317547,3.0732529815757,3.00611666564534,3.18824107349334,3.07861495789409,3.08662074054261,3.04598283190977,3.01826562031327,3.09505347804914,3.07512868846616,3.08180829084811,3.04854485309258,3.05460019403101,3.04295595389443,3.069136731079,3.07951465077174,3.11282855191015,3.07947198351828,3.09957799198478
"AT1G16130",3.1226611242135,3.05513837575145,3.06204916076399,3.01886736488038,3.04894236130886,3.06717231234614,3.00895293942693,3.03541100853464,3.06944439675221,3.05583944688591,3.01948842959136,3.05448037787548,3.08534646849323,3.14216180207214,3.06176755866836,3.00332338463148,3.05317738604585,3.00593708055309,3.01228082087048,3.04083107536117,3.03665805690279,3.07824433298107,3.00331618773613,3.01324070200841,3.0801476845467,3.0646052509047,3.06503628493927,3.09823257204787,3.04381692589571,3.03061682034555,3.05631299768316,3.00643806715064,3.05347630951743,3.02061776171793,3.04349499651046,3.06417753786577,3.03859420921522,2.99585351217234,3.08407787505485,3.15454594553848,3.07494037143771,3.05579954356457,3.06302311464933,3.06339076668007,3.03832379597085,3.05326950278762,3.02136956668685,3.08986250735592,3.04140070265995,3.01434457985531,3.04005251314466,3.05205761054077,3.10420244938244,3.10938061991423,3.03608831240503,3.03458902073342,3.09497412193269,3.06003008506454,3.0632371582125,3.08040696051047,3.02767072412669,3.1098135246215,3.08393666229646,3.09892985490258,3.01618963437603,3.07241454878126,3.06546202013162,3.07132162588611,3.02222753185993,3.06256384952722,3.08443509863253,3.05448211441257,3.04435389820877,2.99007627292587,3.02635567624162,3.05853989685285,3.0769780246819,2.99419229862586,3.02885730882383,3.03261222142667,3.01407851181053,3.03847481221351,3.07168373758348,3.00988996208773,3.02783877978683,2.99216476498252,3.00758483297547,3.04045236784501,3.0290163890507,3.02689033559533,3.03363443447698,3.04428219685641,3.03360448336108,3.0358033557583,2.98848474037619,3.1343441715453,3.08719464477429,3.08243180316444,3.07496434042473,3.05082380823541,3.08028415138863,3.10730455022349,3.07711479166242,3.04175989039231,3.00261791819006,3.01811959710596,2.96954654008709,3.07532725070707
"AT3G24560",3.26150373625024,3.2775117037523,3.29627531528471,3.25921221653414,3.27282346865402,3.26677305049638,3.28024815082159,3.27736589176558,3.27790443008245,3.24559605775845,3.20211049904733,3.26397335480341,3.2181534356503,3.24733208905702,3.24371477370951,3.25292121616049,3.2865869617373,3.25831087218088,3.25331766695955,3.27963323687395,3.26696489923802,3.2632583067514,3.28680132433789,3.25115705152926,3.24792143892536,3.248190211885,3.25232482161282,3.27670806676181,3.29516317375682,3.26994127954688,3.25375030952789,3.26883558547524,3.25799873711793,3.26065349827505,3.29487067186142,3.22149818857823,3.28104685049377,3.24239214519904,3.2028345618183,3.2866549698739,3.2711163659353,3.25817516958177,3.2441929375929,3.26829514792069,3.27190669345382,3.22735139699419,3.270516982165,3.3132618171373,3.28329508590509,3.29828439797104,3.23825950708399,3.28282674530672,3.24415335042259,3.2961592930171,3.21594102210591,3.35213702684427,3.25613809737174,3.2497032130506,3.26345963763507,3.25747081884473,3.26364441662873,3.27261746894997,3.28023033091675,3.27214266196418,3.3002687191192,3.33216368795453,3.26612987134487,3.30429929471181,3.28467550943946,3.28570996097965,3.27006989798216,3.28346252523395,3.26537388178638,3.27635819600388,3.23827173773121,3.28060153346813,3.27188578299009,3.27476409389146,3.33506872738136,3.35486115770517,3.2922178102462,3.28616109878055,3.27834611945446,3.24320597952301,3.1669724724107,3.31391479367354,3.27664852028403,3.25755228169678,3.29239599755802,3.21802165471526,3.30838417623052,3.2807485032829,3.2901294646757,3.30614118360948,3.28237308067119,3.26315913345074,3.31394525869527,3.27529317351295,3.24502858239155,3.22868172414523,3.27129867270002,3.27663809939773,3.21970134779468,3.22752237577091,3.27598292114573,3.30258665227445,3.27655770717321,3.33927993667514
"AT2G19540",3.60876194042332,3.66081455450135,3.60607499300309,3.65328936215566,3.60442720782333,3.58168868022865,3.64153446898479,3.65171761756295,3.6135905853352,3.6904059204695,3.6645397278488,3.62718657448414,3.65954785624885,3.58413271248566,3.60289628270281,3.61125501978255,3.65031651895902,3.63154668758205,3.63683339748265,3.63280330957595,3.64723390980741,3.63124400393307,3.58660863806813,3.62271955215418,3.57458595908148,3.60509129011727,3.60281316275969,3.62444017473207,3.61790966482029,3.63091796589115,3.6326637389495,3.6406209280357,3.62598347683959,3.60490158350895,3.65641628216652,3.64117605984819,3.63103441650757,3.62230957747177,3.65626753479429,3.61613417017562,3.64081756164977,3.61625182018799,3.6259133625477,3.65634763143888,3.62944988219907,3.62812032749618,3.61409730477418,3.63912795197862,3.64121074849503,3.65902259210799,3.58036259610214,3.62059813963217,3.57525181368661,3.59953203942902,3.63486040945955,3.60877376613177,3.63110428236588,3.63207041310392,3.6221572714835,3.61077091967958,3.61084177374441,3.60346611905634,3.61917821605907,3.62376153471654,3.65539762772816,3.64921305771853,3.65285357538155,3.65712548179812,3.67373731484875,3.66504024100796,3.65532892850952,3.64385618977472,3.62845866377211,3.57762218153406,3.60435603801526,3.60277753846089,3.62746676385012,3.57239251977513,3.69572662262096,3.64258605919929,3.65495102432024,3.6626270787822,3.63443063665013,3.62211040486748,3.65195865306541,3.64596675076063,3.65923957221832,3.61084177374441,3.625504294584,3.62345721312117,3.65424075470011,3.70734808748327,3.60897478834581,3.63817812461911,3.66125934674658,3.66129355585531,3.63075491923525,3.63682179955641,3.66554058058466,3.65180944536002,3.61936605474704,3.59330595925049,3.56082498634084,3.66672251207187,3.64126856105303,3.59325814593613,3.64012344099798,3.69307430164611
"AT5G12140",3.78862307415799,3.86301665436021,3.84374270494853,3.8265586560307,3.78561332173155,3.75404301128292,3.81935140972563,3.8095996571022,3.74608699171193,3.78383378023898,3.83728732233397,3.82844879624433,3.82497146545623,3.71716642076594,3.79785344015912,3.79906657754807,3.74782776800405,3.77430212717413,3.78631406785314,3.79726205475805,3.80427044269184,3.81753116765486,3.78190521141611,3.82861127333786,3.83212037155332,3.83755981743689,3.79521627503669,3.7684172548961,3.776851468472,3.8275548450011,3.85225857876427,3.83020460986797,3.78706672923972,3.79306351844623,3.82482893985456,3.81384274489231,3.69388834723298,3.75786599519753,3.80653028925957,3.84423498775875,3.812765176229,3.79787418612252,3.77876577809104,3.76795135704398,3.83114760416856,3.79203280256426,3.79239728122326,3.78177934559303,3.81663042363248,3.89184687669168,3.80797308747771,3.83603520194524,3.83187724119167,3.86274892579353,3.82484930151688,3.79330287231614,3.87525910500727,3.85079942312548,3.78310038937735,3.79447825181382,3.78919713990244,3.81181008567342,3.78589575290501,3.86070461872878,3.75773801444378,3.88600379018266,3.86668053056499,3.8926921631444,3.86274892579353,3.82526665227617,3.91851981113649,3.83848793298525,3.77134684362752,3.88699878595671,3.77587229581344,3.82235285680174,3.82845895159877,3.87469861932643,3.75568877685271,3.92282579794694,3.90384811218009,3.83717629105311,3.79927384940649,3.84195299751712,3.75843110776239,3.78679498014404,3.72319811571925,3.78899885210611,3.82964663487904,3.82327042017665,3.83786252942124,3.77817703024326,3.91555914265839,3.89805352783217,3.87413791581279,3.82326022823344,3.81787903183014,3.80164499209562,3.80058933123924,3.78238759537031,3.83612611823494,3.81294995945575,3.78128626536206,3.82769710157479,3.72419185404009,3.85515253192325,3.80611779603563,3.84207372176819
"AT5G52960",3.29527927615729,3.27866131671842,3.28795390110629,3.23550344009216,3.35950711448382,3.3631430361268,3.30045030790044,3.30137254317367,3.36502057861953,3.21917316806286,3.26966306556716,3.36472649829684,3.29764338042526,3.35734086306478,3.29455899654663,3.32246179332437,3.30759027284145,3.42881238357891,3.33084518962342,3.30874529410937,3.30035219421999,3.31804056951783,3.37027589672849,3.20986194139091,3.34003522591285,3.34315195221274,3.29688905001116,3.27114475948698,3.29363533658274,3.33128960085624,3.30043420014205,3.41913434086173,3.3723113767771,3.33456827566613,3.34145922397629,3.31224403564593,3.24413660167738,3.27440182326876,3.26096505955582,3.38538961951649,3.32217333219973,3.30992848659445,3.27186039130525,3.30458405084521,3.30577649535908,3.29481040028325,3.37467784318398,3.33548325590349,3.27175882009665,3.2553526793591,3.34760896775931,3.38439523838807,3.38057708211069,3.31636444755374,3.33848146536253,3.38178172232808,3.28946120437498,3.2685317078302,3.33403903787856,3.37888612047114,3.31784960728929,3.34155885122287,3.35230655290634,3.27911763600806,3.20974187578707,3.23102221430462,3.27743879960108,3.24719231098685,3.2030147374219,3.26737698800495,3.24348020227619,3.31109181319328,3.43357375767263,3.39375939695267,3.27109096070485,3.29479422943143,3.28040406560067,3.35419824196331,3.2042080284551,3.37243675765242,3.29299077765146,3.24445479459163,3.32505535127874,3.22065808424466,3.23040286136887,3.31984478247169,3.34366364701093,3.37427442636625,3.3191973758557,3.30750284393161,3.26522233621938,3.20358801614294,3.30760484381133,3.28771902747288,3.18843099362484,3.32069839478586,3.34296712892478,3.25114644487574,3.31352014096585,3.30299015385567,3.30557660708971,3.29560842710356,3.28884577711439,3.21897485712327,3.19896868768226,3.26221815058233,3.21663800361693,3.28276003886544
