GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
3	AT2G36270	ABI5	0	28	PWM621	AthaMAP	T04543	33	7.251555172128953e-7	0.00004483461525388694	24	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G61520,AT1G44446,AT2G30570,AT2G30790,AT2G35260,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G54890,AT3G61470,AT4G05180,AT4G12800,AT4G21280,AT4G28750,AT5G01530,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G13650,AT1G15820,AT1G30380,AT1G31330,AT1G51400,AT1G52230,AT1G61520,AT1G29930,AT1G44446,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G05100,AT3G08940,AT3G16140,AT3G17040,AT3G54890,AT3G61470,AT4G28750,AT5G01530,AT5G04490,AT5G08330,AT5G57345,AT5G64940
3	AT2G46270	GBF3	0	50	PWM2930	DAP-seq	GBF3_col	5	1.2552673628429345e-12	5.626735953943454e-10	32	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G42220,AT2G05100,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G61470,AT3G27690,AT4G05180,AT4G10340,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G30380,AT1G31330,AT1G51400,AT1G58290,AT1G61520,AT1G67740,AT1G76100,AT1G03130,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G42220,AT2G47750,AT2G05070,AT2G05100,AT2G42190,AT3G06470,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G59400,AT3G61470,AT3G27690,AT4G05180,AT5G08320,AT4G10340,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G04490,AT5G19940,AT5G57345,AT5G64940,AT5G66570
3	AT2G46270	GBF3	0	50	PWM951	CisBP	M0260_1.01	28	1.7127153764851705e-7	0.000015354493350189554	25	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT2G05070,AT3G16140,AT3G17040,AT3G54890,AT3G27690,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G30380,AT1G31330,AT1G51400,AT1G58290,AT1G61520,AT1G67740,AT1G76100,AT1G03130,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G42220,AT2G47750,AT2G05070,AT2G05100,AT2G42190,AT3G06470,AT3G08940,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G59400,AT3G61470,AT3G27690,AT4G05180,AT5G08320,AT4G10340,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G04490,AT5G19940,AT5G57345,AT5G64940,AT5G66570
3	AT1G32150	AtbZIP68	0	0	PWM2927	DAP-seq	BZIP68_col	6	8.151227159473575e-12	2.4358583828226866e-9	31	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G57345,AT5G64940,AT5G66570	
3	AT1G32150	AtbZIP68	0	0	PWM1236	CisBP	M0251_1.01	21	1.7127153764851705e-7	0.000015354493350189554	25	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT3G16140,AT3G17040,AT3G54890,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT1G32150	AtbZIP68	0	0	PWM2567	JASPAR	MA0968.1	25	1.7127153764851705e-7	0.000015354493350189554	25	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT3G16140,AT3G17040,AT3G54890,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT3G10800	bZIP28	0	na	PWM2912	DAP-seq	BZIP28_col	7	2.8689879380932936e-10	7.348707675716108e-8	29	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G44446,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G64940,AT5G66570	na
3	AT3G10800	bZIP28	0	na	PWM883	CisBP	M0259_1.01	87	0.0010671086745553291	0.023916573168471313	18	AT1G03600,AT1G06680,AT1G13650,AT1G20340,AT1G52230,AT1G44446,AT2G20250,AT2G20260,AT2G34430,AT2G47750,AT3G16140,AT3G27690,AT4G02770,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G19940	na
3	AT5G15830	AtbZIP3	0	0	PWM2913	DAP-seq	BZIP3_col	8	2.8689879380932936e-10	7.348707675716108e-8	29	AT1G03600,AT1G06680,AT1G13650,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G34430,AT2G42220,AT3G06470,AT3G16140,AT3G21055,AT3G27690,AT4G05180,AT5G08320,AT4G10340,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G64940,AT5G66570	
3	AT2G18160	ATBZIP2	0	na	PWM2932	DAP-seq	GBF5_col	9	2.8689879380932936e-10	7.348707675716108e-8	29	AT1G03600,AT1G06680,AT1G13650,AT1G30380,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G34430,AT2G42220,AT2G05100,AT3G06470,AT3G16140,AT3G21055,AT3G27690,AT4G05180,AT5G08320,AT4G10340,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G64940,AT5G66570	na
