	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60
AT3G02875	10702.4216121012	11249.3668991961	10095.8459883664	8690.74327768941	8277.81699115615	7803.58661576536	8414.65949842266	8831.48605422993	8536.44328099025	9671.58166568132	10741.1429099438	12195.4800427551	10796.3743001336	10426.7649687663	9179.22686040218	15995.6988605391	14700.9760565061	13247.6184249581	12594.9410202749	12527.1081297124	15347.355057152	17790.6125944418	20174.0223472064	15695.7692714793	18887.7388733524	17269.6043478538	16128.3281711481	15215.0562502675	14529.8079344092	13177.8924201529
AT3G02880	2049.61849798891	2385.44593149314	1892.24744616536	1556.11868834569	1543.55995785623	1479.17799127329	1600.1536339562	1318.1621466901	1290.82177405317	1506.48822185988	1670.44297810227	1319.52422633195	1756.1779071074	2871.89476095875	1873.25219524897	2092.31225790107	2448.39104725131	1997.11256403378	1540.89950877116	1552.51437942076	1519.4363534665	1454.83422426639	1504.82490951183	991.114220924845	1838.14328474257	1523.20376108729	1360.13498705559	3779.75292697993	2884.60799522884	3214.16387368838
AT3G02900	1871.81811390007	1592.78030142865	1790.26470548006	3141.20458980281	3180.12157767258	3330.84763793055	2188.19595880229	2510.1172793354	2151.02786494325	1780.39517128895	1688.5093331067	1675.71481503506	3005.05143258487	2960.90944359858	2726.91374343352	2670.67499585747	2769.05586603025	2301.32939501919	2337.88957891065	2971.28739090865	2311.63903154973	1886.73813459548	2180.53228133153	2596.34396600278	1328.86772200695	1247.46278431953	1498.45379929853	1434.6653513206	1165.08193054048	1089.33415484581
AT3G01205	2517.34965914723	2721.52914777809	2450.70315280019	3003.32065539244	2879.70613724023	3490.97362393404	4929.37787308485	5798.51114528037	5251.46078371752	5492.68272040949	4993.26257930237	3771.03293721657	3233.66152812829	3609.44498854592	3813.45823741437	6531.15176800105	7586.1146630464	4938.40068122954	3747.6487039566	4149.32594011737	3691.70639535345	3646.65683845721	3995.69073249366	5337.68743076392	2959.14343012274	3428.20272077608	3211.4790893842	4115.90882519731	3600.14062781158	2828.32063927018
AT3G02970	14.7422429018383	38.1215642982923	28.0563871754337	9.84885245788414	10.0361505712368	32.3658907879375	5.65425312352013	37.0607898385514	57.4154244217456	38.7832848749126	87.5523357907179	8.09524065234326	31.5045714706479	56.8890828901174	20.377257757176	39.6915604479879	38.9758343267213	24.4319216594503	26.5403157539105	12.2596253938466	51.3464698757646	37.0887014410018	29.2767492122924	59.705675959328	87.6013358641453	13.2567777292192	58.5194974873984	68.0315508297076	116.133568639083	96.9094635282929
AT3G02980	628.555629178377	541.589120375739	566.471817256376	710.276065492115	622.910412121434	597.917245608741	568.817864226125	749.228940519903	699.237847421973	466.611396151292	412.746725870527	511.349367873016	685.830286630257	749.597327493312	719.026095146068	583.087923724012	703.336646714017	784.973999122984	618.233237561681	571.744347913029	543.853425826977	385.243931096857	392.308439444718	479.351284130605	301.407986108839	128.590743973426	106.399086340724	106.049182175721	39.3355635713024	80.7578862735774
AT3G02990	383.745050081184	380.777464082943	480.075958335199	510.981639285519	661.047784292134	718.295646434052	1762.99612391358	1223.00606467219	1656.8451047418	3846.81706853039	3445.11492738396	3860.08058439234	1385.39333518362	1501.8717882991	938.809375241324	1528.12507724753	1259.62810028631	1599.89680544142	2979.54074213755	2494.27651194807	2898.4558301299	5251.04227821151	5623.47798869712	5109.0999856625	8423.09115859824	8387.56326927698	10435.9770519194	12319.7134840738	12742.8494750272	11735.0181853983
AT3G03000	18.3161199689506	20.5944082990775	12.4695054113039	2.31737704891392	6.69076704749123	2.27129058160965	15.8319087458564	4.00657187443799	6.1516526166156	3.63593295702305	5.55887846290272	13.4920677539054	18.5796190724333	40.1569996871417	16.0107025234954	24.5709659916115	18.6021027468443	22.8556686491632	22.6373281430414	37.8933875809805	16.7661942451476	5.98204861951642	30.4478191807841	15.3528881038272	38.603978516403	6.6283888646096	26.5997715851811	50.0231991394909	5.61936622447177	32.303154509431
AT3G03010	1221.81922231902	1126.99613074952	1112.01267900092	1181.8622949461	1096.61671908381	1215.70828380657	994.017699114839	1007.65282642115	877.635773303826	892.015552122989	793.529900579364	752.857380667923	1045.3055252056	868.729759898499	963.55318823218	900.620407307915	861.011612853935	1041.11511329464	818.066203238184	644.187588876669	825.735066573521	617.347417534094	668.680952008757	675.527076568397	446.915289747589	438.799342837155	631.301245621631	502.232919360488	629.369017140838	602.992217509378
AT3G03030	487.387485027441	484.625863378291	525.055245711688	378.891147497425	386.726335344993	489.46312033688	339.255187411208	399.655544475189	438.817886651913	513.878524592591	589.241117067689	495.158886568329	430.562476765521	535.426662495223	475.226761265569	340.213375268467	359.640653105656	354.656927314601	313.800203913884	292.001986653438	281.881640746545	198.604014167945	275.201442595548	267.822603588986	305.86229132227	285.020721178213	390.129983249323	314.145690596003	355.893194216546	238.684419430795
AT3G03040	810.823359601104	911.412111959173	1058.12660204493	1057.8826228292	1024.35643497091	1171.98594011058	1191.91655843804	993.62982486062	1268.26571445892	875.047864990215	929.722422920481	860.793922699167	1120.43181102022	1194.67074069247	1159.32041454219	447.002573616625	631.585678976189	1168.00348062275	1156.84552786163	533.850960332049	941.002652008911	922.431897129432	556.258235033555	504.939430970317	579.059677746045	589.926608950254	482.342524744617	278.128987215569	327.796363094187	229.711320955954
AT3G03050	3587.27910611398	3725.8351865331	3127.6191608424	2651.07934395752	2814.80569687956	2572.80440631833	2262.83210003276	2158.54059735346	1814.7375219016	1685.86091440636	2054.00559204256	1355.9528092675	2479.97524140741	3889.87470302779	2988.90705745435	2847.39694356637	2919.64431683803	2648.8931837875	2067.02223871633	2108.65556774162	1988.88979233064	1594.81416196308	1558.69412806245	1378.34817643249	1867.83865283212	1999.12208156625	1237.77603776376	1454.67463097639	1543.45258965491	1403.39260146528
AT3G03060	1400.51307567463	1525.73892973165	1393.91256919218	555.011803214883	490.433224581107	419.053112306981	280.450954926599	347.570110107495	317.835385191806	413.284379448287	357.1579412415	244.206426345688	301.312952783376	324.602414137729	366.062880423555	212.633359542792	266.630139371434	253.776734656226	151.435919301725	172.749266913293	156.135183907937	289.531153184595	262.31967294214	257.587344853101	446.915289747589	469.289931614359	487.662479061653	1058.49089379163	691.182045610028	922.434523213751
AT3G03070	8231.08562019303	7858.73857114797	6479.24407960929	8105.60557283865	8239.67961898545	8929.57892159835	9594.13669998896	9488.56384163776	8290.37717632562	11661.6489708253	9607.13170351163	10270.1619742728	8376.98477309278	7920.9681882887	8076.67166389784	11154.2735230381	10752.015387676	8147.65181017411	8927.6938611022	10913.2956233224	8917.5195641379	9048.44674188054	10776.1858500606	13855.1285754761	9198.14026573526	8619.55687953832	11246.3834262146	12473.7849374234	12956.3853915571	10868.2168727286
AT3G03080	9.82816193455884	11.3926513994897	20.4856160328564	6.37278688451327	5.35261363799299	12.4920981988531	0	0	4.1011017444104	0	0	0	7.27028572399566	0	0	14.1755573028528	0	5.51688553600491	6.24478017739072	0	0	0	0	0	0	0	0	0	0	0
AT3G03090	1350.92553136845	1424.08142493621	1213.99541968623	1769.31737684578	1933.63167672497	2007.25305149753	2579.47027494988	2655.35550978377	2399.14452048008	2236.09876856918	2338.89811326632	2286.90548428697	2076.87828848809	1983.7557845448	2217.48229950412	1920.31549595979	1949.67753075258	2448.70905148104	2758.63164336235	2632.4759254787	2679.44741780266	2525.62092715983	2290.61285836975	2195.46299884729	2730.48909583328	2842.2531451446	1973.70305162044	1820.84444867747	1715.77982053871	1918.44845392121
AT3G03100	5976.41592547855	5791.84869994055	5630.87237216165	5400.06786823165	5132.48740213052	5478.92070548788	5888.33920283386	6334.39013348645	6023.49318710277	8098.43467294268	6861.04574283769	7570.39921671634	5964.86553177599	6299.2946842563	5632.85625144794	6819.38809982572	7387.69223374672	6238.02128821126	7259.55695621671	8791.26591878748	6658.27488960426	7646.25454546589	8254.87220789795	9158.85069216092	6279.0855825334	6380.4871210732	10106.1398842631	11591.3757046028	12460.0080417287	11591.4486098008
AT3G03110	2825.14982155228	2983.12195106637	2678.27162655648	1750.77836045446	1823.90309714611	1862.45827691991	1515.3398371034	1371.2492240264	1452.81529295738	997.457607876657	1268.81400915755	1165.71465393743	1691.55314511632	1504.54892161158	1646.91908230319	791.94113465271	1048.80426915541	1420.20396226869	1107.66788396468	631.927963482822	933.667442026659	1203.5881822467	879.473546337263	501.527678058355	1437.25581553377	1492.71317231008	1026.75118318799	1448.67184707966	1491.00517155984	1532.605219503
AT3G03120	1353.60593916879	1311.46944764125	1315.08748141358	1582.18918014598	1476.65228738132	1780.69181598197	1807.09929827703	1958.21200363157	2039.27284240807	2360.9324667603	2582.09904601832	2397.540439869	1936.31943115751	1876.67045204576	1765.54383281818	2442.9210418583	2474.07966533029	2314.72754560663	2164.59692898806	2353.84807561855	2548.46152526244	2513.6568299208	2767.23833554587	3382.75301220993	2412.74865727519	2687.14884571273	2408.16598751173	2383.10520700534	2659.83334624997	2193.02526725137
AT3G01235	16.9759160687835	16.2126192992738	16.4775607220801	19.6977049157683	12.7124573902333	9.65298497184102	4.5234024988161	15.0246445291424	2.0505508722052	8.48384356638712	4.16915884717704	6.74603387695272	9.69371429866088	12.0470999061425	16.7384617291089	19.8457802239939	15.0588450807787	36.2538192366037	7.8059752217384	18.9466937904903	3.14366142096518	0	18.7371194958671	25.588146839712	23.7562944716326	10.6054221833754	14.1865448454299	0	52.4474180950699	28.7139151194942
AT3G03130	3405.01137569125	3322.27241965118	3484.78142298046	1361.45901623693	1013.65120769492	915.897927034092	100.645705598658	71.1166507712742	123.033052332312	13.3317541757512	5.55887846290272	22.9365151816392	355.436190950899	534.088095838985	473.771242854343	178.612022015945	213.481274380451	166.294692585291	38.2492785865181	132.626856533432	60.7774541386602	0	42.158518865701	27.2940232956928	13.3629156402934	91.4717663316124	47.879588853326	12.0055677934778	33.7161973468306	25.1246757295574
AT3G03140	1203.05636771668	1153.28686474834	1279.46032309557	1152.31573757244	1153.48823898749	1076.02391303757	1193.04740906275	1284.10628575737	1374.89435981359	1339.23530583682	1517.57382037244	1203.49244364836	1110.73809672156	1147.82090772413	1163.68696977587	1180.35140475088	1189.64876138152	1163.27472159189	1291.10830167553	1207.01584559417	1286.80540831508	1421.3347519971	1250.70272634913	1141.23134905116	2138.06650244694	1686.26212715668	1347.72176031584	1722.79897836407	1567.80317662762	1936.39465087089
AT3G03150	12429.0509701498	11422.0093857883	10678.3500268659	11071.8481954485	10964.1599607239	12988.9430135802	10101.8886304811	9418.44883383509	9191.59428465981	10744.1818880031	10138.0045967188	11709.7656036145	10402.163251988	10302.9475530643	9424.48171269391	12735.320680883	11195.8084103507	9634.05839887486	10101.7125344517	13284.975881332	13924.3243205951	12909.2609209164	15684.1400880093	20569.4583062165	13377.7633243381	15385.8162325318	21304.6437216244	22098.2484518615	28402.1500205552	28681.6119649848
AT3G03160	3542.60564277507	3666.24285613577	3059.03688108022	3310.37311437353	3148.00589584462	3444.41216701104	2086.41940257893	2236.66874890501	1925.46726900068	2003.3990593197	1769.11307081879	1899.68313974989	3160.15086136345	2778.86437835021	2881.92645422918	3364.33226654373	3840.89131001508	2406.93834670843	2178.64768438719	3325.70201593076	1914.4898053678	1563.70750914159	1949.83149753867	2296.10970975016	1159.60412389657	1041.98272951663	1709.47865387431	1968.91311813036	2052.94179400702	1514.65902255332
AT3G03170	200.583850391678	168.260697592463	228.459152714246	401.485573724336	446.943238772414	432.113033151236	461.387054879243	332.545465578353	325.012313244524	1233.79325008316	1241.01961684303	1604.20685593936	420.86876246686	364.75941382487	234.338464207524	350.608783957226	310.035045780738	258.505493687087	483.970463747781	741.150080628001	690.557625472018	951.145730503111	1069.18688123292	1187.29001336264	1134.36306102046	1369.42513942834	2846.17555961438	2719.26110522272	2757.23569414082	2453.24512302179
AT3G03180	640.617464279881	535.892794675995	628.37400483392	716.648852376629	710.559460443569	847.759209585803	1039.251724103	1061.74154672607	1104.2216446825	1251.97291486827	1172.92335567247	1358.65122281828	982.296382264302	1018.64922539716	1091.63880842014	978.113453896844	1031.08798082508	994.615649491171	1252.85902308901	1260.51239276732	1435.60538224077	1233.49842534429	1566.89161784189	1470.46550505545	1129.90875580703	1256.74252872998	1525.05357088372	1336.6198810072	1294.32735370333	1213.16291379863
AT3G03190	10.2748965679479	5.25814679976446	4.89873426872652	4.05540983559935	26.0939914852158	13.0599208442555	23.7478631187846	0	25.631885902565	8.48384356638712	51.4196257818502	14.841274529296	32.3123809955363	9.3699665936664	0	16.0656316098998	15.9446594972951	7.88126505143558	14.831352921303	13.3741367932872	0	37.0887014410018	0	0	0	14.5824555021411	7.09327242271496	0	0	0
AT3G03200	0	5.69632569974483	6.68009218462707	6.37278688451327	0	0	0	0	0	0	0	0	6.46247619910725	0	6.54983285052086	0	0	0	0	0	0	0	9.36855974793355	0	0	0	0	0	0	0
AT3G03210	1660.51263230705	1661.13620982559	1637.51326419158	806.447213022043	834.338650822157	711.481774689223	894.502844140885	800.312731918988	783.310433182386	1195.00996520824	1168.7541968253	984.920946035097	782.767429616866	869.399043226618	700.832115005732	1375.97409553025	1085.12266023258	740.838914834945	1052.24545989034	1285.03164355502	1140.10120867004	1369.88913386926	1381.8625628202	1434.64209947985	1434.28627872482	1405.21843929723	1324.66862494202	2080.96508420282	1637.10869339611	1789.23583588348
AT3G03220	1301.78472169566	1087.99820865126	1132.0529555548	1630.27475391094	1590.39532718867	1450.78685900317	1344.58139277309	1277.09478497711	1347.21192303882	1176.83030042313	978.362609470879	1002.46063411517	1428.2072400027	1276.32330672299	1235.00737192599	1713.35235933814	1876.15493418172	1266.5192937657	1519.04277815029	2042.89939517463	1156.86740291519	1001.39493890705	1345.55939379696	1316.93662401718	1128.42398740255	804.686408163605	840.552782091723	966.448207374963	932.814793262314	847.060496025079
AT3G03230	598.177674107922	533.263721276112	473.395866150572	1987.15081944368	2064.10163415105	2584.16085922638	1848.94077139108	1995.27279347012	1956.22553208376	1260.45675843466	1435.58036304463	1469.2861784003	1911.27733588597	1861.27693549902	2090.12443852177	3228.24691643635	3065.80369556324	3336.92762277783	2358.96571200934	2547.77305912122	2111.49258774828	978.663154152886	1559.86519803094	1731.46460282051	844.833222147435	920.020374407812	1652.73247449259	1732.80361819196	2082.9117472042	1760.52192076399
AT3G03240	218.899970360629	141.53178469366	210.64557355524	2808.66098328367	3494.58762890467	3825.42116207606	4253.12919951184	4692.69730793549	4175.94685124589	3777.73434234695	3739.73548591781	4054.36636004858	6004.44819849553	6320.7117507561	6450.12983935182	7313.64253111853	8195.55498160968	9705.77791084292	7918.38126493143	7537.4405944168	8062.44365763537	6885.3379610634	7963.27578574352	8532.79403281596	5434.25236038596	5555.91554631576	8490.6470899898	7689.56617172253	9386.21471694268	8601.61219798348
AT3G03260	71.9242759756352	181.844243491854	47.2059847713646	9.84885245788414	4.01446022849474	15.8990340712676	59.9350831093134	24.0394312466279	49.2132209329248	136.953474714535	113.957008489506	62.063511667965	16.9640000226565	6.02354995307126	5.82207364490743	0	2.65744324954918	3.15250602057423	20.2955355765198	12.2596253938466	30.3887270693301	40.6779306127116	46.8427987396678	20.4705174717696	210.83711343574	92.7974441045343	163.145265722444	110.05103810688	86.1636154419005	95.1148438333245
AT3G03272	0.446734633389038	0	0	2.31737704891392	0	0	4.5234024988161	0	0	0	0	0	0	0	0	0	8.85814416516394	0	6.24478017739072	7.80157979608422	0	0	4.68427987396678	0	0	0	0	0	0	0
AT3G03305	1764.15506725331	1941.13252691305	1614.35561128488	1514.98524572747	1614.48208855963	1507.001300898	1839.89396639345	1717.81769116529	1909.06286202304	2038.54641123759	2060.95419012118	1902.38155330067	1619.65809740125	1706.67248670352	1465.70704010545	2171.69537879705	2174.67439254775	1714.17514868724	1915.5863194146	2103.08301074442	2019.27851939997	2092.52060710684	2059.91207457689	2087.9927821205	2185.5790913902	1783.03660457998	1870.85060149107	2349.08943159049	2124.12043285033	1747.95958289921
AT3G03310	2279.24009955087	2213.67980270084	2245.40165299265	3496.9219668111	3839.83120855522	4175.19991164394	7999.63731915628	6814.1771154504	7658.80750768642	12850.5990477718	13559.4942906355	15076.0365082139	4680.44838720343	5917.80318722845	3765.42612984388	5458.53459875185	4612.43566680086	5818.73798747489	9819.13623142473	10544.3923501075	11506.8486878729	13645.052901117	14395.9631226684	14916.1837310961	16844.697548792	18579.3739875007	23980.5807430936	24867.5327562237	27437.4921520208	29080.0175372677
AT3G03320	1344.67124650101	1325.9293513406	1524.3970365319	2460.47508168435	2799.41693267033	3113.93938738683	4220.33453139543	3918.42729320035	3885.79390282885	5767.8016474909	6046.67004802244	6457.30362701914	3549.51505235966	3596.72860531166	2776.40136941523	3688.4800102023	3025.05623240348	3520.56109847628	5677.28577877034	6040.65178496807	6074.60175244505	6928.40871112392	7644.74475431378	7956.20779069445	7342.17976013896	7112.2612517261	10100.8199299461	9832.56002285832	9240.11119510642	9131.02500799915
AT3G03330	2884.11879315963	2738.61812487732	2472.52478726997	3600.04524548777	3843.17659207896	3971.91940458988	4151.35264328848	3897.39279085955	3415.19247765776	4417.65854278301	4181.66632371857	4218.96958664623	3034.94038500574	2856.50124441201	2844.8107347429	2852.12212933398	3356.35082418062	2919.22057505174	3126.29307630623	3456.09984966531	2717.17135485424	2956.32842776501	2919.47743144979	3149.04793774056	2549.34735048708	2954.93575584296	3447.33039743947	3095.43556275169	3158.08381815314	3058.03196022613
AT3G03340	3266.52363934065	3081.27402466197	3389.47877447978	3606.41803237228	3537.40853800861	3455.20079727368	4654.58117128177	4011.58008928103	4658.85158165021	5596.91279851082	5317.06724976646	5859.60502552113	4157.79562460063	3916.64603615255	4215.9090781186	3015.61355689355	2826.63380310381	4074.6140315922	4635.18808666826	3545.26076162056	4387.50345652707	5333.59454916084	4273.23431502619	4302.22042198358	5906.40871300966	5394.18285801929	6103.76091974622	4848.24846059945	6308.67514800698	6652.65520924781
AT3G03341	23.676935569619	8.32539909962706	24.9390108226077	247.379999971561	458.986619457899	569.52611333862	2590.77878119692	2056.3730145553	2613.42708662553	8379.61348828579	7543.398074159	7979.20886965967	493.571619706816	475.860446292629	255.443481170314	558.516957732401	318.007375529385	311.309969531706	860.218469435571	1363.04744151586	1479.61664213428	2831.90181647907	3713.46287008716	4629.74870153189	6290.96372976922	6286.36399919574	13597.8032343446	25966.0422093269	24187.6253522013	25916.1030150385
AT3G03360	1631.92161577016	1594.53301702857	1543.10129464885	1540.47639326553	1677.37529880605	1356.52829986636	1211.14101905801	1384.27058261832	1448.71419121297	910.195216908104	828.272890972506	678.651008021443	1424.97600190315	1378.7236559252	1530.47760940504	506.539914288607	757.371326121517	1230.26547452909	1156.06493033946	552.797654122539	793.250565223548	809.969383082523	514.099716167854	288.293121060755	648.843792756466	638.976686548365	273.090988274526	214.099292317021	153.596010135562	263.809095160353
AT3G03370	125.53243198232	131.891848894092	142.953972751019	114.710163921239	111.066732988354	112.428883789678	99.5148549739543	96.1577249865116	82.022034888208	43.6311954842766	36.1327100088677	71.5079590956988	111.4777144346	120.470999061425	117.169232103762	37.8014861409408	62.0070091561476	108.761457709811	148.31352921303	49.0385015753865	151.94363534665	78.9630417776167	147.554816029953	23.8822703837312	77.207957032806	76.8893108294713	33.6930440078961	14.0064957590574	76.7980050677809	50.2493514591148
AT3G03380	4549.54550643396	4345.42015110535	4574.08178855364	4904.14917976408	5398.11085391593	5105.2934048131	5222.26818488319	5792.50128746872	5487.27413402112	4320.70033059573	5311.50837130355	4191.98545113842	4997.91753048457	5447.96629088889	5310.45892336119	4551.29893136928	4695.7022219534	5742.28971647597	5560.19615044426	4707.69615123711	5977.14824839513	5627.91134124105	5119.91790224569	4310.74980426348	6066.76370069318	7303.15885102685	4899.67792599036	4251.97192685672	4609.75342614168	5182.8616790687
AT3G03410	45.5669326056819	202.438651790932	21.8216344697818	21.4357377024537	0	21.0094378798893	6.78510374822416	7.01150078026647	3.0758263083078	13.3317541757512	0	0	0	2.00784998435709	15.282943317882	12.2854829958058	6.20070091561476	25.2200481645939	14.831352921303	30.0918077848963	6.28732284193037	5.98204861951642	3.51320990547508	0	0	0	0	0	0	0
AT3G03420	1101.64760593737	1073.97648385189	986.426945929931	920.578032681053	814.935426384432	890.345907990984	876.40923414562	1015.66597017003	856.104989145671	974.430032482178	810.206535968072	939.047915671818	886.97485832747	837.273443476905	864.577936268754	874.159367009257	830.893922692377	859.057890606479	807.918435449924	950.678223722834	841.453373678347	786.041188604457	920.460995234472	1013.2906148526	564.211993701275	620.417197727458	1154.43008679686	1208.5604912101	1103.26890207129	1144.96736538983
AT3G03430	1.34020390016711	6.57268349970558	6.68009218462707	8.11081967119871	4.01446022849474	14.7633887804627	0	4.00657187443799	8.2022034888208	10.9077988710692	12.5074765415311	33.7301693847636	3.23123809955363	8.70068326554737	20.377257757176	64.2625264395994	35.4325766606557	13.3981505874405	8.58657274391224	12.2596253938466	26.1971785080432	13.1605069629361	32.7899591177674	51.176293679424	11.8781472358163	23.8621999125945	28.3730896908598	0	11.2387324489435	50.2493514591148
AT3G03440	1304.46512949599	1230.84453004486	1337.35445536234	914.20524579654	1129.40147761652	905.109296771446	1863.64182951224	1954.20543175713	1724.51328352457	2187.61966247554	2237.44858131835	2482.5404667186	1557.45676398485	1562.10728782981	1210.99131814075	4315.03964298839	3529.08463540131	2384.87080456441	3140.34383170536	4532.71786152493	4099.3344929386	4362.10985335137	4815.43971043785	5646.45106929645	5321.40996164571	4837.39819339208	5335.91417998733	6547.03630337656	6745.11259144095	7214.37117377292
AT3G03450	3391.16260205619	3041.83792366374	2823.45229670238	4683.99836011725	4278.07645016589	4590.84608807851	3503.37523533307	3581.87525574756	4032.40829019153	2448.19485772885	2780.82895106709	2358.41344338267	3715.11600496178	2999.72787662949	3355.69769708352	4646.74768387515	4553.08610089426	3174.57356271825	2582.99720087324	3264.40388896153	2464.6305540367	1619.93876616505	1921.72581829487	2326.81548595781	1472.89025724122	1797.61906008212	1739.62506167084	1656.76835549994	1168.82817469013	1198.80595623888
AT3G03460	968.520685187435	982.835272655974	918.290005646735	681.88819664292	634.284716102169	646.749993113348	849.268819152724	780.279872546798	739.223589429975	837.476557767643	818.544853662426	711.031970630816	738.337905748004	807.824977039667	881.316397997863	763.590020047005	820.264149694181	760.542077463534	700.195977389934	810.249787393318	580.529475738237	521.634639621832	804.525068353794	933.114421421498	660.721939992283	742.379552836275	693.367379320387	674.312724400337	423.325588910207	428.914107097445
AT3G03470	12299.9446611004	11508.3306290845	12472.1774481777	9424.7724579329	11361.5915233449	10958.9770562666	14186.521086912	14757.2058565237	14574.2903241985	18373.5812094898	20851.3531143481	22570.8801455084	14266.7240190541	14385.5758545904	12771.4462993101	16265.0344492933	15128.8244196835	15073.7075373757	18893.5824266956	24199.3860160538	22508.6157741107	25829.289529348	29294.3152618197	31159.5393449453	35355.3052474073	43104.4127865562	40303.9739058664	33143.3708218611	35094.815193901	34149.8181755534
AT3G03480	4.02061170050134	5.25814679976446	9.3521290584779	13.324918031255	33.4538352374562	20.4416152344869	0	35.0575039013324	47.1626700607196	18.1796647851153	12.5074765415311	55.3174777910123	23.4264762217638	15.3935165467377	14.5551841122686	34.0213375268467	78.837483069959	64.6263734217718	23.4179256652152	41.2369217793023	29.3408399290084	21.5353750302591	23.4213993698339	27.2940232956928	5.93907361790816	14.5824555021411	0	8.00371186231854	33.7161973468306	0
AT3G03490	2103.22665399559	2009.92661420996	2085.0794405616	2212.51573745056	1959.72566821018	2147.50524491193	3025.02542108327	2931.80896912	2790.79973707128	3997.10229742067	3724.44857014482	4565.7157279216	2862.87695620451	2602.17357972678	2742.92444595702	3220.68661920816	2689.33256854377	2741.1039848893	3314.41707915012	3684.57468655063	3637.21626405672	4541.57131193687	5295.57839751944	6700.68271909258	5496.612633374	5884.6836340004	8623.64594791571	13356.1941702441	14190.772838866	14536.4195292439
AT3G03520	140.274674884158	248.00925738889	134.937862129467	108.916721298954	123.110113673839	122.649691406921	308.722220544199	269.441958555954	289.127672980933	742.942300885044	803.257937889444	662.460526716757	100.976190611051	161.966565404805	63.3150508883684	237.204325534404	126.671461561844	210.42977687333	391.859956131267	417.941774790226	509.27315019636	823.129890045459	644.088482670432	924.585039141594	1608.00418204863	1466.19961685164	2142.16827165992	3945.82994812304	3740.62478342338	4136.59839690213
AT3G03530	1055.6339386983	1089.75092425118	1064.36135475058	458.261311422727	453.634005819906	471.860618329405	5370.40961671942	4632.59872981892	3601.79260702843	3603.20956040984	4554.11118073306	5879.84312715199	1754.56228805762	1725.41241989086	474.499002059956	6838.2888428962	3774.45522877635	4678.31893453216	6571.06994165938	8130.3606589192	10155.0742768579	9650.24083300389	10103.9916881463	10245.4939946207	5150.66159513085	6128.60834421803	6135.68064564844	6030.79688825702	5533.20260902987	5254.64646686744
AT3G03550	503.023197196057	510.916597377113	457.808984386442	333.122950781375	385.388181935495	331.608424915009	418.41473114049	388.637471820485	414.21127618545	509.030613983227	490.571024351165	423.650927472631	370.784571923779	300.508214325444	330.402679348497	541.506288968977	430.505806426967	349.92816828374	561.249618442991	636.386009080584	407.628097585152	623.329466153611	577.337494466405	624.350782888973	565.696762105752	698.632186329851	698.687333637423	724.335923539828	820.427468772879	712.46401890245
AT3G03560	1626.56080016949	1772.4336504206	1719.90106780198	1641.28229489328	1532.18565387549	1580.25042215492	1760.73442266417	1624.6648950846	2024.91898630263	1958.55588618308	1865.00372430386	2151.98480674792	2017.90819317124	1750.17590303126	1783.0100537529	1264.45971141447	1346.43791310492	1910.41864846799	2101.36852969198	1306.20736014439	1883.05319115814	2449.05070483002	1723.81499361977	1197.52527209852	3063.07721843613	2860.8126339655	2466.68548499913	2044.94838082239	2155.96350812234	2273.78315352495
AT3G03570	1764.15506725331	1771.55729262064	1629.05181409106	1499.92229490953	1563.6322589987	1449.65121371236	1561.70471271626	1317.16050372149	1604.55605750057	1392.56232253983	1713.52428618976	1471.98459195108	1513.02724011599	1541.35950465812	1593.0649010878	1428.89617612756	1375.66978884996	1558.12610066881	1484.69648717464	1288.37517775334	1639.9433746035	1570.88596748501	1400.59968231607	1362.99528832866	1850.02143197839	1837.38939326978	1259.05585503191	1506.69875808146	1498.49765985914	1134.19964722002
AT3G03580	338.178117475502	436.42618438045	349.591490995483	198.715081944368	206.744701767479	252.113254558671	314.376473667719	143.234944511158	209.15618896493	247.243441077568	225.13457774756	210.476256960925	210.030476470986	225.548481576113	224.149835328936	242.874548455545	142.616121059139	141.074644420697	239.643439307369	245.192507876933	173.949265293407	145.961986316201	165.120865557329	267.822603588986	230.139102693941	262.48419903854	161.371947616765	314.145690596003	181.692841257921	306.879967839594
AT3G03590	2440.51130220432	2040.59913720859	2183.4994654151	4599.99344209412	5024.09697596117	5009.89920038549	4471.38337007972	4508.39500171134	4606.56253440898	4135.26774978755	3888.43548480046	3865.47741149391	4975.2988637877	4944.66522814338	5472.74922621299	5347.9652517896	5043.82728764435	4507.29548291601	4521.22084843088	5374.17396810259	4284.81051677554	3488.73075490198	3639.68546207219	4445.51404428597	2763.15400073177	2549.27835732885	2670.61706715218	1940.90012661225	2086.65799135385	1760.52192076399
AT3G03600	1850.3748514974	1884.60744881558	1667.79634876189	1264.12918018254	1172.89146342521	1177.6641665646	1093.53255408879	1188.95020373947	999.643550200035	1397.41023314919	1163.1953183624	1126.5876574511	964.524572716757	911.563892898117	1070.53379145735	1296.59097463427	1157.75944238693	825.168450885306	860.218469435571	1147.94674142382	970.34349193792	928.413945748948	1195.66243783002	1383.46580580043	1109.12199814435	1076.4503516126	1408.01457590892	2022.93817320101	1993.00188761266	1480.56124834892
