Gene1	Gene2	Corr_strength
ATMG01060	ATMG00650	0.906431176789909
AT3G20180	AT5G10695	0.9407145337373016
AT3G20180	AT5G47830	0.949546030630329
AT3G20180	AT4G29770	0.909601839575593
AT3G20180	AT3G17110	0.9435903385510019
AT3G20180	AT5G09590	0.9227146326177765
AT3G20180	AT1G03070	0.9590569485150781
AT3G20180	AT3G07150	0.9413215369789577
AT3G20180	AT3G53230	0.9784451454963264
AT3G20180	AT1G07500	0.9079816851365113
AT3G20180	AT1G44414	0.9152347346909929
AT3G20180	AT5G47160	0.9214784838238806
AT3G20180	AT3G22090	0.9229121022514192
AT3G20180	AT5G27660	0.9215710485273294
AT3G20180	AT3G12050	0.9002705721859207
AT3G20180	AT1G01940	0.9412235118653384
AT3G20180	AT4G23885	0.9535260270829449
AT3G20180	AT3G23990	0.9641412371845349
AT3G20180	AT2G21940	0.9085039292286301
AT3G20180	AT5G58590	0.9558229997945613
AT3G20180	AT3G03520	0.9659754753624108
AT3G20180	AT2G41160	0.9100721079433937
AT3G20180	AT5G53400	0.9224016227221518
AT3G20180	AT3G29810	0.90094870359543
AT3G20180	AT3G52830	0.9275232672592293
AT3G20180	AT4G26780	0.9688922794385642
AT3G20180	AT5G58787	0.9433037543136171
AT3G20180	AT3G07770	0.9626006536912153
AT3G09440	AT2G24100	0.9031508440060032
AT3G09440	AT5G02490	0.9496288629374208
AT3G09440	AT3G07090	0.9035282733604671
AT3G09440	AT5G56030	0.9132887593896143
AT3G09440	AT5G56010	0.9725432704667769
AT3G09440	AT4G30490	0.9130347771631588
AT3G09440	AT2G29450	0.9309441251144351
AT5G18340	AT2G19310	0.9411999242228944
AT5G18340	AT3G09350	0.9029605744355603
AT5G18340	AT1G67360	0.9150338876862822
AT5G18340	AT4G36988	0.9302461525495241
AT5G18340	AT1G07350	0.93716574158132
AT5G18340	AT5G35320	0.9099501071490621
AT5G18340	AT3G08970	0.9204566115314156
AT5G18340	AT4G11660	0.9184625091652885
AT5G18340	AT5G09590	0.9630243050451357
AT5G18340	AT3G07150	0.9124459069896619
AT5G18340	AT2G25140	0.915586405034005
AT5G18340	AT5G23480	0.9421099899366293
AT5G18340	AT3G12050	0.9345927163987744
AT5G18340	AT3G25230	0.9478803666002349
AT5G18340	AT3G23990	0.9201031706128818
AT5G18340	AT1G55530	0.9333423818303034
AT5G18340	AT2G41160	0.9401114541002319
AT5G18340	AT5G53400	0.9359040512588721
AT5G18340	AT2G36460	0.9219197026943319
AT1G71060	AT1G56690	0.901651006156674
AT1G71060	AT1G09680	0.9122869091968276
AT1G71060	AT2G39710	0.9010181633582736
AT4G01130	AT1G64890	0.9233155115216332
AT4G01130	AT2G15890	0.9042764225403739
AT4G01130	AT1G10760	0.9646645182989688
AT4G01130	AT3G47860	0.9325936880161696
AT4G01130	AT4G27440	0.9055633344211604
AT4G01130	AT5G64860	0.9647485604312391
AT4G01130	AT4G32340	0.9310736572362692
AT4G01130	AT5G15960	0.9107400698955288
AT4G01130	AT5G61380	0.9167383256336089
AT4G01130	AT5G39410	0.9710194295527504
AT4G01130	AT5G44010	0.9120728082151432
AT4G01130	AT2G25730	0.9204408125515585
AT4G01130	AT2G28840	0.953367017699373
AT4G01130	AT1G29395	0.9094527025579193
AT4G01130	AT3G26740	0.9666318948220627
AT4G01130	AT5G51570	0.9288495771671336
AT4G01130	AT4G39090	0.9593337601801669
AT4G01130	AT3G05880	0.9560474902641725
AT4G01130	AT3G50500	0.903032721628971
AT4G01130	AT3G10410	0.9161295553468337
AT4G01130	AT5G57110	0.9106718196383053
AT4G01130	AT5G27280	0.9558510742966352
AT4G01130	AT2G45560	0.9177795149415996
AT4G01130	AT1G49650	0.9534066197162177
AT4G01130	AT2G29630	0.9394744701059563
AT4G01130	AT1G67660	0.9608396722598641
AT4G01130	AT3G53800	0.943893622100216
AT4G01130	AT4G18520	0.9406131709049952
AT4G01130	AT1G67970	0.9010522244474353
AT4G01130	AT2G17840	0.9673256387829829
AT4G01130	AT5G14550	0.955852134750252
AT4G01130	AT1G51940	0.9104693023580237
AT4G01130	AT5G02860	0.969002185331328
AT4G01130	AT1G79440	0.9106551109719855
AT4G01130	AT1G27630	0.978217772251191
AT4G01130	AT4G02370	0.9568628801876211
AT4G01130	AT5G62720	0.9215400898520247
AT4G01130	AT1G70820	0.9371452810972274
AT4G01130	AT3G50700	0.9208447169398503
AT4G01130	AT5G03240	0.9270750068248739
AT4G01130	AT5G43440	0.9071462299192319
AT4G01130	AT5G18540	0.9117049359957953
AT4G01130	AT1G69830	0.9227063633632295
AT4G01130	AT3G14310	0.9558975224078122
AT4G01130	AT2G01170	0.9413958071774189
AT4G01130	AT2G39900	0.9267273705239023
AT4G01130	AT2G02100	0.9078796609567238
AT4G01130	AT3G58570	0.9507533313659001
AT4G01130	AT3G01310	0.9491326928452588
AT4G01130	AT3G26580	0.9548872008025353
AT4G01130	AT1G12845	0.9055993227071247
AT4G01130	AT3G56720	0.9487498390835681
AT4G01130	AT4G05330	0.9229023645542335
AT4G01130	AT1G21680	0.9193283830194168
AT4G01130	AT4G19390	0.9046375188759331
AT4G01130	AT5G10530	0.9004056617346914
AT4G01130	AT1G06460	0.926540713366942
AT4G01130	AT5G63420	0.9338683603572457
AT4G01130	AT2G19450	0.9319591671424562
AT4G01130	AT4G33490	0.9514495013619083
AT4G01130	AT4G14230	0.9193111999358232
AT4G01130	AT5G27930	0.9070790690441449
AT4G32870	AT3G17609	0.9061927278646225
AT4G32870	AT1G65870	0.9275041260913796
AT4G32870	AT5G19240	0.9003605462926721
AT4G32870	AT3G19450	0.9368524020446469
AT4G32870	AT1G17050	0.931106837612325
AT4G32870	AT2G37040	0.9141113648842207
AT2G40340	AT3G05880	0.9025091340474083
AT5G12110	AT2G19310	0.9163451389732574
AT5G12110	AT1G07350	0.9390721507350214
AT5G12110	AT4G29770	0.9133422825086801
AT5G12110	AT3G23990	0.9287769911161811
AT5G12110	AT3G07770	0.9153296280982228
AT5G10695	AT3G10020	0.9352762893611896
AT5G10695	AT5G47830	0.915753275005487
AT5G10695	AT3G17110	0.9344369718965344
AT5G10695	AT3G08970	0.9219229196314261
AT5G10695	AT1G03070	0.965462205400833
AT5G10695	AT3G07150	0.9370158358963157
AT5G10695	AT3G53230	0.9438785324128952
AT5G10695	AT1G44414	0.9193067401666882
AT5G10695	AT2G25140	0.9041185006489556
AT5G10695	AT5G27660	0.9006418316159633
AT5G10695	AT5G05410	0.9271958521291552
AT5G10695	AT2G15790	0.9244634386138572
AT5G10695	AT2G21940	0.9082912344527581
AT5G10695	AT5G58590	0.9054529312621576
AT5G10695	AT4G17250	0.9319105304492117
AT5G10695	AT3G03520	0.9502589864059491
AT5G10695	AT2G41160	0.9245432895900135
AT5G10695	AT5G53400	0.9203587491655167
AT5G10695	AT3G52830	0.902354638956135
AT5G10695	AT4G26780	0.9215379699087937
AT5G10695	AT2G36460	0.9196389704489151
AT5G10695	AT5G58787	0.9446245508477982
AT2G19310	AT1G67360	0.9054186970772109
AT2G19310	AT1G07350	0.9350689593906747
AT2G19310	AT5G35320	0.9001900074686137
AT2G19310	AT5G09590	0.9446828279133773
AT2G19310	AT3G07150	0.9294886879546402
AT2G19310	AT3G23990	0.9259145273412765
AT2G19310	AT2G21940	0.9130804678741384
AT2G19310	AT3G03520	0.9062396756802931
AT2G19310	AT2G36460	0.9139093037145426
AT2G19310	AT3G07770	0.9002020126459745
AT5G54130	AT3G51240	0.9273351489006091
AT5G54130	AT1G65870	0.9231986980746706
AT5G54130	AT3G19450	0.9263684926472967
AT5G54130	AT1G17050	0.9232376228747864
AT4G22870	AT1G29720	0.9335041456570348
AT4G22870	AT1G62560	0.9315395503381004
AT4G22870	AT5G17220	0.965682119978948
AT4G22870	AT5G05270	0.9353562469796249
AT4G22870	AT1G67330	0.9168399868743502
AT4G22870	AT1G74300	0.9096843792005459
AT4G22870	AT2G37040	0.9108308398458239
AT4G22870	AT5G59870	0.902817981210751
AT4G22870	AT5G45960	0.9015911757247462
AT3G09350	AT1G67360	0.9474536349395198
AT3G09350	AT4G36988	0.964099637531643
AT3G09350	AT1G26800	0.9268839090524058
AT3G09350	AT1G07350	0.9328728327842943
AT3G09350	AT5G35320	0.9744185561167386
AT3G09350	AT3G08970	0.9621437320573599
AT3G09350	AT4G11660	0.9495545213086272
AT3G09350	AT1G14200	0.9392107893501943
AT3G09350	AT5G09590	0.9494693931189989
AT3G09350	AT3G07150	0.9158716640373533
AT3G09350	AT5G47610	0.9102490171264538
AT3G09350	AT4G23570	0.9391773241146252
AT3G09350	AT3G07090	0.9331052115681521
AT3G09350	AT2G25140	0.9610704822347275
AT3G09350	AT5G23480	0.9511888636005197
AT3G09350	AT3G12050	0.9748137744088694
AT3G09350	AT3G25230	0.9653778182482684
AT3G09350	AT5G56030	0.9280939154346225
AT3G09350	AT3G17611	0.953487963926834
AT3G09350	AT1G55530	0.9648897163439355
AT3G09350	AT2G21940	0.9432950159815132
AT3G09350	AT2G41160	0.9724355727048789
AT3G09350	AT5G53400	0.9608002604779203
AT3G09350	AT4G30490	0.9035157453762246
AT3G09350	AT2G36460	0.9354387951336903
AT3G09350	AT3G57880	0.9053100336957333
AT1G64890	AT1G10760	0.955228655159979
AT1G64890	AT5G64860	0.9032929624648524
AT1G64890	AT4G32340	0.9518167026725228
AT1G64890	AT5G26570	0.9334746051291536
AT1G64890	AT5G15960	0.9007561902855143
AT1G64890	AT5G39410	0.9257150270072604
AT1G64890	AT5G44010	0.9109121854617975
AT1G64890	AT2G28840	0.9352059879870249
AT1G64890	AT3G26740	0.9301396177052362
AT1G64890	AT3G18080	0.9127542120855892
AT1G64890	AT5G61800	0.9134011501998902
AT1G64890	AT3G05880	0.9240165428644366
AT1G64890	AT3G10410	0.9142526765190753
AT1G64890	AT2G45560	0.9127908215691439
AT1G64890	AT3G52180	0.9110753887276596
AT1G64890	AT1G67660	0.9359254555241153
AT1G64890	AT4G18520	0.9211146776427306
AT1G64890	AT4G18240	0.9154066414320863
AT1G64890	AT1G67970	0.9116740135184814
AT1G64890	AT2G17840	0.9164147696102506
AT1G64890	AT5G14550	0.9072445537057905
AT1G64890	AT1G27630	0.9253596435943912
AT1G64890	245432_at	0.9380693203990427
AT1G64890	AT1G51610	0.9400302872918967
AT1G64890	AT1G69830	0.9166521697890421
AT1G64890	AT3G57770	0.9010897465349063
AT1G64890	AT2G15970	0.9154514423522621
AT1G64890	AT1G31850	0.9286498342105637
AT1G64890	AT3G14310	0.9083549829601331
AT1G64890	AT2G01170	0.9516101088489285
AT1G64890	AT3G58570	0.9272984222436526
AT1G64890	AT3G16180	0.9337621565602077
AT1G64890	AT3G01310	0.9126485213775245
AT1G64890	AT2G43535	0.9418954527832751
AT1G64890	AT1G75960	0.9112452977922542
AT1G64890	AT4G19390	0.9521183668083484
AT1G64890	AT1G06460	0.9232005245592487
AT1G64890	AT3G46440	0.9016842261914493
AT1G64890	AT1G13930	0.925219497861994
AT1G64890	AT2G19450	0.9097831753999446
AT1G64890	AT4G33490	0.9127235342710939
AT1G64890	AT4G14230	0.9197902367517442
AT1G64890	AT5G27930	0.9595696130816542
AT5G58120	AT3G17609	0.90967806447216
AT5G58120	AT1G78290	0.9363735725864596
AT5G58120	AT3G19450	0.9060424894332609
AT5G58120	AT1G17050	0.9115432815872442
AT5G17300	AT2G41250	0.9021695045559015
AT5G17300	AT2G21320	0.9298182904687169
AT5G17300	AT1G64500	0.9202996371183078
AT5G17300	AT5G18670	0.9005360238819176
AT5G17300	AT2G46735	0.9203049742801347
AT5G17300	AT2G24540	0.9086501030386457
AT5G17300	AT5G39660	0.915392406127
AT3G63160	AT4G32340	0.9038495360016265
AT3G63160	AT5G26570	0.9262827741467166
AT3G63160	AT3G52180	0.9015920774111961
AT3G63160	AT4G18240	0.9293464383659759
AT3G63160	AT2G43550	0.9347642062405872
AT3G63160	AT4G17140	0.9389748009638125
AT3G63160	AT3G55450	0.9203317991654013
AT3G63160	AT1G31850	0.9602995879390376
AT3G63160	AT3G16180	0.9040883801925905
AT3G63160	AT2G43535	0.9136609319708445
AT3G63160	AT4G11600	0.9008831270094854
AT3G63160	AT4G19390	0.9093019909665498
AT3G63160	AT3G46440	0.9189400041943713
AT3G63160	AT1G69870	0.9207238331883355
AT3G63160	AT1G20840	0.9187666678721418
AT2G15890	AT5G47240	0.9246603921441944
AT2G15890	AT4G27440	0.933334418032026
AT2G15890	AT5G59570	0.9224434474562763
AT2G15890	AT3G26740	0.9316186199225206
AT2G15890	AT1G28330	0.9064526983585166
AT2G15890	AT3G47160	0.9290437702873382
AT2G15890	AT4G39090	0.9514125862928133
AT2G15890	AT2G15960	0.9457602846117662
AT2G15890	AT5G14920	0.9469021382160054
AT2G15890	AT3G53800	0.933312989772226
AT2G15890	AT2G17840	0.9031463692452358
AT2G15890	AT1G51940	0.9308363055011533
AT2G15890	AT4G02370	0.9388536774706135
AT2G15890	AT1G70820	0.9012993416529141
AT2G15890	AT3G50700	0.9108453254574699
AT2G15890	AT5G43440	0.9159891951086263
AT2G15890	AT5G25210	0.9010018684968712
AT2G15890	AT3G56720	0.9184761896818536
AT2G15890	AT3G16740	0.9111998077286833
AT2G15890	AT1G33970	0.9099767905335613
AT1G67360	AT4G36988	0.9559337324323568
AT1G67360	AT1G07350	0.9187709182748484
AT1G67360	AT5G35320	0.9866616300709221
AT1G67360	AT3G08970	0.9430186414734707
AT1G67360	AT4G11660	0.9553228575483772
AT1G67360	AT5G09590	0.9265284222530333
AT1G67360	AT3G07150	0.941106303128425
AT1G67360	AT5G47610	0.9433336118388375
AT1G67360	AT3G07090	0.9075016025713875
AT1G67360	AT2G25140	0.9530855876471774
AT1G67360	AT5G23480	0.929340307519645
AT1G67360	AT3G12050	0.9213990978706015
AT1G67360	AT3G25230	0.9235201481983331
AT1G67360	AT1G56170	0.9328090108580676
AT1G67360	AT5G62020	0.9153008003031985
AT1G67360	AT3G17611	0.9766998752794191
AT1G67360	AT1G55530	0.9615410314845816
AT1G67360	AT2G21940	0.943289437401459
AT1G67360	AT4G17250	0.9028181620945678
AT1G67360	AT2G41160	0.9564944459894338
AT1G67360	AT5G53400	0.9360534999764271
AT1G67360	AT2G36460	0.9243287859939378
AT5G58770	AT5G19875	0.9044954621070042
AT3G58590	AT5G61400	0.916956418884292
AT1G07180	AT2G41250	0.9368154305194538
AT1G07180	AT1G55960	0.9492019788934691
AT1G07180	AT1G10370	0.9598508989471781
AT1G07180	AT5G15850	0.9645989142102577
AT1G07180	AT4G31870	0.954017697977904
AT1G07180	AT3G47420	0.913905308520311
AT1G07180	AT2G31380	0.9607961061779788
AT1G07180	AT3G27170	0.9497586615352354
AT1G07180	AT5G24120	0.9525052351511814
AT1G07180	AT4G15430	0.9125592450393694
AT1G07180	AT2G24540	0.9476655309979111
AT1G07180	AT3G01060	0.9227142213312238
AT1G07180	AT4G38960	0.9280306109579035
AT1G07180	AT1G75100	0.9374681006925042
AT5G47240	AT2G31360	0.9148355091230795
AT5G47240	AT2G15960	0.9037478288068684
AT5G47240	AT5G14920	0.9016798837585553
AT5G47240	AT4G18520	0.9121326677170093
AT5G47240	AT2G06925	0.9162320584746738
AT5G47240	AT5G26340	0.9116265808588164
AT5G47240	AT5G63810	0.9233843039462754
AT5G47240	AT1G22570	0.9177716683380864
AT5G47240	AT3G01310	0.9061123744164875
AT5G47240	AT1G12845	0.9320056091620983
AT5G47240	AT1G70420	0.9120759247899839
AT5G47240	AT1G75960	0.9355932762075397
AT1G10760	AT3G47860	0.9620684429041053
AT1G10760	AT5G64860	0.981553115204373
AT1G10760	AT4G32340	0.9667720581149516
AT1G10760	AT5G26570	0.9560884034007111
AT1G10760	AT5G15960	0.9352731106197236
AT1G10760	AT5G61380	0.905693342225116
AT1G10760	AT5G39410	0.9741430409063679
AT1G10760	AT5G44010	0.9154090345114377
AT1G10760	AT2G25730	0.9389591673386746
AT1G10760	AT2G28840	0.9814813314246787
AT1G10760	AT1G29395	0.9208226824313106
AT1G10760	AT3G26740	0.945235109364163
AT1G10760	AT5G51570	0.9457693046586204
AT1G10760	AT4G39090	0.9231879361224441
AT1G10760	AT3G18080	0.9463764999268598
AT1G10760	AT3G05880	0.9597085987926586
AT1G10760	AT3G10410	0.9441021939440344
AT1G10760	AT5G57110	0.9144424908421028
AT1G10760	AT5G27280	0.9542482643499847
AT1G10760	AT2G45560	0.9622807232189423
AT1G10760	AT1G49650	0.9132694754046635
AT1G10760	AT3G52180	0.9468228359473002
AT1G10760	AT2G29630	0.9438742013287909
AT1G10760	AT1G67660	0.976479598738555
AT1G10760	AT4G18520	0.9246579290878957
AT1G10760	AT4G18240	0.9622347145398712
AT1G10760	AT2G17840	0.9544961179259572
AT1G10760	AT5G14550	0.9429686077398788
AT1G10760	AT5G02860	0.9509842387139229
AT1G10760	AT1G79440	0.9302190348317305
AT1G10760	AT4G33700	0.929875648584995
AT1G10760	AT1G27630	0.9722615741882674
AT1G10760	245432_at	0.9258607385268474
AT1G10760	AT4G02370	0.9201979813105472
AT1G10760	AT5G63810	0.914374167244118
AT1G10760	AT1G70820	0.9405752746414444
AT1G10760	AT5G03240	0.9079200569922153
AT1G10760	AT1G51610	0.9248689176540237
AT1G10760	AT5G18540	0.9099212613735158
AT1G10760	AT1G69830	0.9713951619504417
AT1G10760	AT2G15970	0.9421004913093374
AT1G10760	AT1G31850	0.9291594787266597
AT1G10760	AT3G14310	0.9514370494979529
AT1G10760	AT2G01170	0.9627146226992267
AT1G10760	AT2G39900	0.9359387260628007
AT1G10760	AT2G02100	0.9335182607078649
AT1G10760	AT3G58570	0.9681722453203534
AT1G10760	AT3G16180	0.9308664116390671
AT1G10760	AT3G01310	0.9684966765594162
AT1G10760	AT3G26580	0.9349261716282723
AT1G10760	AT1G12845	0.9146330980202099
AT1G10760	AT2G43535	0.926643223347554
AT1G10760	AT4G05330	0.9374694949631851
AT1G10760	AT4G11600	0.9525358252634561
AT1G10760	AT4G19390	0.9391064874606948
AT1G10760	AT1G06460	0.9520197702720726
AT1G10760	AT3G46440	0.9307795065384197
AT1G10760	AT1G13930	0.9365520746536896
AT1G10760	AT5G63420	0.9380672712261742
AT1G10760	AT2G19450	0.9130787880476745
AT1G10760	AT4G33490	0.9500867503037342
AT1G10760	AT4G14230	0.9446715879341984
AT1G10760	AT5G27930	0.9290655151409091
AT3G24460	AT3G17609	0.9068332354719529
AT3G24460	AT5G23730	0.9456138536788324
AT3G24460	AT1G64500	0.913208772592413
AT3G24460	AT5G24120	0.9164447104034222
AT3G24460	AT5G18670	0.9092789255029728
AT3G24460	AT4G15430	0.9220660657555265
AT3G24460	AT3G56290	0.9225741547041701
AT3G24460	AT3G19450	0.9045073144583796
AT3G24460	AT3G24170	0.9229698125547223
AT3G24460	AT1G17050	0.9278271656276271
AT4G36988	AT1G07350	0.9174507659337545
AT4G36988	AT5G35320	0.9548634140231871
AT4G36988	AT3G17110	0.9466523045740625
AT4G36988	AT3G08970	0.9705992378956987
AT4G36988	AT4G11660	0.915338826967562
AT4G36988	AT5G09590	0.9557739991929778
AT4G36988	AT1G03070	0.932003710434426
AT4G36988	AT3G07150	0.9448261268689765
AT4G36988	AT3G53230	0.9046945927201278
AT4G36988	AT5G47610	0.9492505197098349
AT4G36988	AT4G23570	0.9187005597864452
AT4G36988	AT2G25140	0.9844910880339771
AT4G36988	AT5G23480	0.9454025779167409
AT4G36988	AT3G12050	0.9672270722790383
AT4G36988	AT3G25230	0.9665269317390076
AT4G36988	AT1G56170	0.9193468592300654
AT4G36988	AT5G62020	0.9112542109727105
AT4G36988	AT3G17611	0.9291974643884551
AT4G36988	AT3G23990	0.916411416832407
AT4G36988	AT1G55530	0.9527883889963512
AT4G36988	AT2G21940	0.9426145970480803
AT4G36988	AT4G17250	0.9128793104819299
AT4G36988	AT3G03520	0.9097494967767111
AT4G36988	AT2G41160	0.9830271383784335
AT4G36988	AT5G53400	0.9892148788841464
AT4G36988	AT2G36460	0.9203160698349999
AT4G36988	AT3G57880	0.9316903494421457
AT1G26800	AT5G35320	0.9100340123225936
AT1G26800	AT3G08970	0.9357344873227669
AT1G26800	AT4G11660	0.9171863366399337
AT1G26800	AT1G14200	0.9551126483266922
AT1G26800	AT4G23570	0.9234967806513685
AT1G26800	AT5G23480	0.917499309264104
AT1G26800	AT3G12050	0.9350634294296052
AT1G26800	AT3G25230	0.9062935151476577
AT1G26800	AT1G55530	0.924677500397108
AT1G26800	AT2G41160	0.9314518285402591
AT2G41250	AT5G15850	0.9374235857398301
AT2G41250	AT3G47420	0.9064787458261281
AT2G41250	AT5G22390	0.9046856003880188
AT2G41250	AT2G31380	0.9250254807227866
AT2G41250	AT2G24540	0.9152358852445336
AT2G41250	AT5G39660	0.9096237253200216
AT2G41250	AT1G75100	0.939745766347535
AT3G47860	AT5G64860	0.9574446374736397
AT3G47860	AT4G32340	0.9358564989069035
AT3G47860	AT5G26570	0.9438330617877174
AT3G47860	AT5G15960	0.9266866491630353
AT3G47860	AT5G61380	0.9281385631858391
AT3G47860	AT5G54960	0.9472136116652559
AT3G47860	AT5G39410	0.969543375716366
AT3G47860	AT5G48250	0.9108076631004792
AT3G47860	AT2G25730	0.975820252528974
AT3G47860	AT2G28840	0.9496858671851203
AT3G47860	AT5G23660	0.9368462667653168
AT3G47860	AT5G51570	0.960878835753308
AT3G47860	AT4G39090	0.9054243578572895
AT3G47860	AT3G05880	0.9442058657567713
AT3G47860	AT3G50500	0.902159287614906
AT3G47860	AT3G10410	0.9619471926968329
AT3G47860	AT5G57110	0.9156459002354681
AT3G47860	AT5G27280	0.9380582521375965
AT3G47860	AT2G45560	0.9414399856753506
AT3G47860	AT1G49650	0.9147202270750339
AT3G47860	AT3G52180	0.9254823999478429
AT3G47860	AT2G29630	0.9784093248648282
AT3G47860	AT1G67660	0.937814504391941
AT3G47860	AT4G18240	0.9664997190061213
AT3G47860	AT2G17840	0.9370922329024834
AT3G47860	AT5G14550	0.9395730347897672
AT3G47860	AT5G02860	0.9298489694215424
AT3G47860	AT1G79440	0.926761591135912
AT3G47860	AT4G33700	0.93365831156734
AT3G47860	AT1G27630	0.9579221140109632
AT3G47860	AT1G26665	0.9349973893861075
AT3G47860	AT4G02370	0.9009531956940156
AT3G47860	AT5G62720	0.9407700422893018
AT3G47860	AT5G03240	0.9554990603076202
AT3G47860	AT4G17140	0.9289625271495919
AT3G47860	AT1G48210	0.9021584099881453
AT3G47860	AT5G18540	0.9278562122156789
AT3G47860	AT1G69830	0.9231084598646566
AT3G47860	AT1G31850	0.9002273939027222
AT3G47860	AT3G14310	0.9401913393061034
AT3G47860	AT2G02100	0.9320785061077361
AT3G47860	AT3G58570	0.942880714605655
AT3G47860	AT3G01310	0.9073637121875636
AT3G47860	AT3G26580	0.9344462831223673
AT3G47860	AT4G05330	0.9284382598481467
AT3G47860	AT1G21680	0.906717455959992
AT3G47860	AT4G11600	0.933384375322351
AT3G47860	AT4G19390	0.9046338177217705
AT3G47860	AT5G63420	0.9675894796369993
AT3G47860	AT4G33490	0.9406245272066929
AT4G27440	AT3G47160	0.9136439709563217
AT4G27440	AT4G39090	0.9319558402086661
AT4G27440	AT5G27280	0.9059266831952633
AT4G27440	AT2G15960	0.9302984332852885
AT4G27440	AT5G14920	0.9223966043524847
AT4G27440	AT3G53800	0.9721516103640393
AT4G27440	AT1G51940	0.9483711762984236
AT4G27440	AT4G02370	0.9243451907631498
AT4G27440	AT3G53990	0.928833029949138
AT4G27440	AT1G70820	0.9336675941594085
AT4G27440	AT3G50700	0.9449045284714065
AT4G27440	AT5G43440	0.9306852273417863
AT4G27440	AT3G56720	0.9595333624491091
AT4G27440	AT3G16740	0.915328261618005
AT4G27440	AT1G33970	0.9509636658019904
AT4G27440	AT3G51660	0.9282167313281491
AT4G27440	AT5G62350	0.9669515497680831
AT1G21910	AT2G27080	0.9015466473775849
AT1G21910	AT4G25810	0.9162001301417183
AT1G21910	AT3G50060	0.9584051749302046
AT1G21910	AT5G05440	0.9398318387830431
AT1G21910	AT1G73830	0.9029518783812053
AT1G21910	AT2G44500	0.9034936047298862
AT5G42860	AT3G12870	0.9053947055814793
AT2G47180	AT5G47610	0.9149054406535946
AT2G47180	AT1G07500	0.9512209475652577
AT2G47180	AT3G57880	0.905951042029339
AT1G69490	AT4G27450	0.9069856316233017
AT1G69490	AT5G02020	0.9166424222292997
AT1G69490	AT2G29300	0.9126680156784658
AT1G29720	AT1G62560	0.932051285822248
AT1G29720	AT4G10120	0.943813734189156
AT1G29720	AT5G08640	0.9102785951330151
AT1G29720	AT5G05270	0.9595859115584763
AT1G29720	AT5G65870	0.9030793017356157
AT1G29720	AT1G74300	0.9011047983660299
AT1G29720	AT2G37040	0.9300424549810692
AT1G29720	AT3G26590	0.9336442206018141
AT1G29720	AT1G72910	0.9254447957747236
AT1G07350	AT5G35320	0.9409838685517297
AT1G07350	AT3G08970	0.9091039451368896
AT1G07350	AT4G11660	0.936995212027986
AT1G07350	AT5G09590	0.9554883035364984
AT1G07350	AT5G47610	0.9051077077396955
AT1G07350	AT2G25140	0.9292413042157571
AT1G07350	AT5G23480	0.9079933218755253
AT1G07350	AT3G12050	0.937286738954588
AT1G07350	AT3G25230	0.9624123643923821
AT1G07350	AT1G56170	0.9199149864140987
AT1G07350	AT3G17611	0.916760567308394
AT1G07350	AT3G23990	0.9412310721405092
AT1G07350	AT1G55530	0.939563242330353
AT1G07350	AT2G21940	0.9040966352024313
AT1G07350	AT2G41160	0.9265933117878331
AT1G07350	AT5G53400	0.9144783159088767
AT1G07350	AT3G57880	0.9313255059939529
AT5G47830	AT4G29770	0.9436142771815229
AT5G47830	AT5G09590	0.9053085520725793
AT5G47830	AT1G03070	0.9094325413957864
AT5G47830	AT3G07150	0.9123259236940029
AT5G47830	AT3G53230	0.9479676252896186
AT5G47830	AT1G07500	0.9205862145720553
AT5G47830	AT3G22090	0.9159715883756554
AT5G47830	AT1G01940	0.9391408460818594
AT5G47830	257239_at	0.9018512473287741
AT5G47830	AT3G23990	0.9382785316963105
AT5G47830	AT2G21940	0.9038282934094137
AT5G47830	AT5G58590	0.9250558140812233
AT5G47830	AT3G03520	0.9116919269434034
AT5G47830	AT4G26780	0.9402705013813117
AT5G47830	AT5G58787	0.9194903164117112
AT5G47830	AT3G07770	0.9324374777091697
AT1G19640	AT3G51240	0.9128239329971325
AT4G21323	AT3G17611	0.9053828118831557
AT5G35320	AT3G08970	0.9576256974614719
AT5G35320	AT4G11660	0.9689163149213661
AT5G35320	AT1G14200	0.912952933980967
AT5G35320	AT5G09590	0.9400394644511739
AT5G35320	AT3G07150	0.937228727375876
AT5G35320	AT5G47610	0.9374890540850165
AT5G35320	AT3G07090	0.9305566274119259
AT5G35320	AT2G25140	0.9618601903108404
AT5G35320	AT5G23480	0.9412800479379394
AT5G35320	AT3G12050	0.9434776522574011
AT5G35320	AT3G25230	0.9414440842743883
AT5G35320	AT1G56170	0.9183282220880088
AT5G35320	AT5G62020	0.9188571947756082
AT5G35320	AT3G17611	0.9826599150728134
AT5G35320	AT1G55530	0.9699654288372827
AT5G35320	AT2G21940	0.9480904297363708
AT5G35320	AT2G41160	0.9642982160263631
AT5G35320	AT5G53400	0.9418842076204768
AT5G35320	AT2G36460	0.9333378540309293
AT5G64860	AT4G32340	0.9255173204767755
AT5G64860	AT5G26570	0.9175553242520625
AT5G64860	AT5G15960	0.915647191715085
AT5G64860	AT5G39410	0.9515864540832447
AT5G64860	AT2G25730	0.9222166780841845
AT5G64860	AT2G28840	0.9735321372412387
AT5G64860	AT1G29395	0.9090044363799633
AT5G64860	AT3G26740	0.938644680182947
AT5G64860	AT5G51570	0.931838108283627
AT5G64860	AT4G39090	0.9373358665474112
